star_name,Nobs,model_offset_pair,err_stat_pair,err_sys_pair,chisq_nu_pair,offset_transition1,t_stat_err1,t_sys_err1,chisq_nu1,offset_transition2,t_stat_err2,t_sys_err2,chisq_nu2
HD10180,26,-3.28098750636994,6.515580710620356,9.081185710454067,1.1523124983013928,2.6386561244557036,5.602238409379968,11.312728884344487,1.1059788242911022,-1.1529859075550863,3.2861762151896814,5.720087773273117,1.3351636071961597
HD102117,7,-1.5867274377696472,7.538825113114246,9.081185710454067,0.6550910322168594,4.804062205643699,6.412827412791133,11.312728884344487,0.5042395461897361,3.8115457094668486,3.9482189244188945,5.720087773273117,2.2190667258172843
HD102438,37,7.341314937131957,4.4612513572491075,9.081185710454067,0.8962013792234058,-2.429327801397015,3.9550973072881064,11.312728884344487,1.176837552130878,5.594408676730862,1.702638313487336,5.720087773273117,1.5379637146231446
HD104982,1,8.810569807337743,37.03667144255451,9.081185710454067,nan,-12.251543357877665,33.80616985726664,11.312728884344487,nan,-5.01336342452737,15.128050473387816,5.720087773273117,nan
HD106116,6,18.697279663118024,9.191525686021587,9.081185710454067,0.660418972842679,-25.11698342613052,7.025052757031104,11.312728884344487,2.4801394606573943,7.190957749529846,4.002711809554327,5.720087773273117,1.665071497769287
HD108309,25,-7.040609797534727,4.568032900426654,9.081185710454067,0.929237354735937,6.863039015211233,3.898116069594475,11.312728884344487,1.1164870556940096,0.3582679432646483,2.170462820376353,5.720087773273117,1.2940025305699725
HD110619,2,6.097433266205062,27.473188243302758,9.081185710454067,0.029036416682035354,-23.47045882002082,25.56574354808328,11.312728884344487,0.010520855610370437,-19.143284112309864,10.04481322235771,5.720087773273117,0.5291030289016319
HD111031,9,-8.660571453667448,6.698825242879422,9.081185710454067,0.940408333232362,1.7472845468341796,5.645269781924787,11.312728884344487,0.3034420921667647,-6.1679449733618075,3.5687893219557645,5.720087773273117,1.8351460690761616
HD114853,24,5.809992437969482,7.018401012370706,9.081185710454067,1.389585746094613,-7.482504764123982,6.532849521022839,11.312728884344487,1.2635677778448733,-3.151592396183117,2.5255322081097455,5.720087773273117,1.2068612832585772
HD11505,2,-1.7877270646689885,25.74129384854865,9.081185710454067,0.16717456339524145,-7.319749121136112,23.459992820268415,11.312728884344487,1.8413228165074915,-8.620097977176096,10.57433779620163,5.720087773273117,4.093614560907786
HD115617,478,12.638293103191945,0.8692598690557432,9.081185710454067,0.8123040472770948,-12.686321889145344,0.6891333527014283,11.312728884344487,1.3401992772187785,2.0979142555478507,0.3500740585894309,5.720087773273117,1.96130742470962
HD117105,9,-9.91505098003298,15.956256587840302,9.081185710454067,0.9980943585559672,5.108967936727014,14.848164806315625,11.312728884344487,1.1368733619177243,-4.119874308164312,5.6978156725733005,5.720087773273117,1.1714005561037133
HD117207,5,12.215174445414148,9.73956704033303,9.081185710454067,0.7039877318399561,-2.1615067551400364,8.369642078798964,11.312728884344487,0.7528040434711181,10.541274023286904,4.971408745454592,5.720087773273117,0.7980947422793107
HD117618,4,-2.0906732430697295,19.353181455433884,9.081185710454067,0.7960859774449517,-6.078765228536945,17.178242406285833,11.312728884344487,0.8489891988285683,-8.989398138782477,8.864679135459403,5.720087773273117,1.7141666425638205
HD12387,2,23.59140579597548,21.0517341457658,9.081185710454067,2.301156342848012,-28.384159469341352,18.792688991756087,11.312728884344487,1.9629095438201736,-5.914083754883955,9.473975555425636,5.720087773273117,0.3476143735075736
HD124292,5,-11.690142816951397,8.425171708792071,9.081185710454067,0.7346662222331626,9.113829328390239,6.763755487793577,11.312728884344487,0.8734380400694631,3.8635136087777,3.6315486309538794,5.720087773273117,1.7217304306471348
HD125881,5,42.77147027521866,17.405491265636027,9.081185710454067,0.8815099538872854,-43.76584431352565,15.279535518283327,11.312728884344487,0.6907514357880461,-1.869905545155623,8.2130982325373,5.720087773273117,0.5369111973490381
HD126525,1,-34.90909035349432,28.33757966976219,9.081185710454067,nan,26.343447127200477,25.20557129006135,11.312728884344487,nan,-10.13782159530308,12.949810712197865,5.720087773273117,nan
HD128674,6,54.17807327687054,12.753176125892667,9.081185710454067,0.19287949777049312,-47.97396264350639,11.89065751674154,11.312728884344487,0.18116352757289916,5.3155351189375,4.601256809450883,5.720087773273117,0.14954787179136955
HD134060,63,2.4747709071128927,4.033909476115409,9.081185710454067,0.6301731998347712,-3.015530759582989,3.3645957252740586,11.312728884344487,1.0837490888976904,-1.6140825679834476,1.8731370461054513,5.720087773273117,1.198918534910584
HD134987,14,-3.8526569875673684,5.643747022512946,9.081185710454067,0.6736687901579769,3.707275161299341,4.457999497200259,11.312728884344487,0.782315716240163,-0.6061384871739632,3.1042903227506877,5.720087773273117,1.0886729568166102
HD136352,207,1.4765941789651809,2.0036496574850466,9.081185710454067,0.8942796874791069,7.282921995715522,1.6389526137305395,11.312728884344487,1.3186429242661586,8.489220688536683,0.709334117252454,5.720087773273117,1.706611057995373
HD136894,5,10.059749498140988,9.711697777611754,9.081185710454067,0.8745330819516961,-6.052678261749927,8.751363723870572,11.312728884344487,0.7369173481281894,2.0559079765601673,4.207894773507218,5.720087773273117,1.1862295558735576
HD138573,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1388,46,-1.312946700383941,5.612993997891478,9.081185710454067,0.8806997097688293,-8.877708919273571,4.963102955420271,11.312728884344487,0.9583904665110505,-8.67700298533224,2.4553127711185083,5.720087773273117,1.215455543722674
HD140538,10,-11.712698016574132,7.4691931416769854,9.081185710454067,1.0423838864036297,3.806800315169688,6.411573512615931,11.312728884344487,1.105732800636255,-5.085716051106328,3.124412981796688,5.720087773273117,2.214959845310749
HD140901,18,-4.398761140355909,5.335126314346314,9.081185710454067,0.6808771903747909,-3.7024447258223137,4.3168839115751405,11.312728884344487,0.6576477600704058,-11.589841594233933,2.5714577299104047,5.720087773273117,1.10453342776557
HD141937,1,-14.792158194723015,29.02524874227908,9.081185710454067,nan,2.964333690415913,25.490364328371225,11.312728884344487,nan,-11.588900380343432,13.881872746790082,5.720087773273117,nan
HD143114,3,-23.988830211438053,27.81159394697169,9.081185710454067,0.13129794266526415,31.411836172347584,25.80000493584026,11.312728884344487,0.11052354623611714,8.67252316474445,10.120723918277195,5.720087773273117,1.098233002922813
HD144585,11,23.807333447770862,6.760544779027885,9.081185710454067,0.8941487941661517,-20.77067879489979,5.425554399834115,11.312728884344487,1.0367310429917853,9.71509198273241,3.4230594392715123,5.720087773273117,2.0199688673147715
HD1461,102,-9.453755163398949,1.9819044861798318,9.081185710454067,0.8901212723909598,10.496960224427246,1.51487697812656,11.312728884344487,1.331931337576427,0.5392980414406183,0.9256648265292434,5.720087773273117,1.9670278991512968
HD146233,80,7.188922310728494,3.0671706145207813,9.081185710454067,0.6954546408102004,-10.637248663814193,2.5755662816810694,11.312728884344487,1.5372102179591318,3.1646991041978705,1.3108650583762989,5.720087773273117,0.9899275387329884
HD147512,5,3.843937751870457,10.27240257265151,9.081185710454067,1.0243377868536703,0.1415285173862444,9.094704968645486,11.312728884344487,0.6905010200707147,2.3973422886808344,4.771905604386458,5.720087773273117,1.761914972636575
HD150433,12,-12.618737155204762,9.83579619726403,9.081185710454067,0.5362639710370048,26.941716803610475,7.735843957654745,11.312728884344487,0.5708663779971062,11.078660333449516,3.321920267705722,5.720087773273117,2.0087217052849122
HD152391,0,nan,nan,9.081185710454067,nan,nan,nan,11.312728884344487,nan,nan,nan,5.720087773273117,nan
HD154417,10,37.87730965553791,30.24987416527584,9.081185710454067,1.2724068165407911,-20.830320876408017,24.50260615535875,11.312728884344487,0.8044818978404507,21.881614369286574,14.694542306618793,5.720087773273117,1.32220648229096
HD157338,8,-2.606681513574167,13.465579290209883,9.081185710454067,0.9923724319447353,15.962133949456833,11.740378776537913,11.312728884344487,1.5897285886917318,1.9175072899204255,5.387522022317422,5.720087773273117,1.671987221529383
HD157347,13,5.310416308874134,5.542294279681405,9.081185710454067,0.47219855691746987,9.167828323805841,4.530090719358333,11.312728884344487,1.191472406253163,10.16781896980511,2.2703603858225834,5.720087773273117,0.962231947592156
HD1581,1442,-12.132793966351203,1.0859304638069445,9.081185710454067,0.9843430424849918,14.71679797951228,0.9456059262849075,11.312728884344487,1.2862392265906843,0.004759863890709561,0.4164618786892452,5.720087773273117,1.390882387318712
HD161612,5,-23.292191736921176,8.305440626489604,9.081185710454067,0.25526674863102017,14.407590764335136,6.531391716810644,11.312728884344487,1.4783458639498228,-5.942147000969902,3.6935583671256813,5.720087773273117,1.840296426624731
HD168443,3,-2.8778426990059502,11.015789082135944,9.081185710454067,0.2356818755949989,2.1686477682575935,9.541591703972419,11.312728884344487,1.019268506751963,-3.443355254546409,5.456064731614293,5.720087773273117,1.0697892868534575
HD168871,12,19.084604424280894,13.356977055512312,9.081185710454067,0.6411562142468937,-19.416178590039124,12.02168452965303,11.312728884344487,0.4161221649906135,-1.0894888023839435,5.656178718226366,5.720087773273117,1.546913618085535
HD171665,3,-3.5587202025653935,16.86890750933796,9.081185710454067,1.576788320366123,2.4158825253670213,15.205565246012391,11.312728884344487,1.4570424360910443,-3.88771595889738,7.273650293360469,5.720087773273117,2.432070608621065
HD172051,16,-11.540108917297996,7.1506407368190406,9.081185710454067,0.6154789765486012,4.644035832834466,5.92440391158664,11.312728884344487,1.2076896131866472,-4.191183650123207,2.369347132999392,5.720087773273117,1.8725951475364429
HD177409,1,43.425264071061065,41.74291555498874,9.081185710454067,nan,-24.160134853159605,38.56247455502165,11.312728884344487,nan,17.879002319409835,15.981444090701839,5.720087773273117,nan
HD177565,21,-11.597060374638998,4.1355308467399325,9.081185710454067,1.046169592563389,16.496205002550038,3.3536138992334807,11.312728884344487,1.4134120967135202,2.2255471576496944,1.9261831771003997,5.720087773273117,1.599176856703047
HD1835,1,-26.211752506014818,57.077310911922005,9.081185710454067,nan,-10.494703952054493,47.581766754721485,11.312728884344487,nan,-37.690800706327934,31.524512580458595,5.720087773273117,nan
HD183658,4,-7.720626489824801,13.543699888455537,9.081185710454067,0.9680331535213463,14.220258215766414,11.748233599439407,11.312728884344487,0.5175198891520569,5.861911497670773,6.686874717230859,5.720087773273117,1.6945936842084797
HD184768,1,-13.583193842009678,25.430366829283294,9.081185710454067,nan,20.12413831204907,22.286027480848084,11.312728884344487,nan,5.449225906811818,12.248940207005505,5.720087773273117,nan
HD189567,116,3.922216834267049,2.8513824286494405,9.081185710454067,1.0168930611250806,0.7724038376348505,2.539742427277482,11.312728884344487,1.3378356149528732,4.364999053260873,1.025814378831126,5.720087773273117,1.3750309448731848
HD189625,3,23.256768756184318,17.08515799511171,9.081185710454067,1.4056134952825525,-13.477368927463404,14.64167724899227,11.312728884344487,1.5186581142896804,10.404008833512606,8.743609430539017,5.720087773273117,0.27121884928062534
HD190248,1902,-2.3612855916313373,0.3248752435646745,9.081185710454067,0.8851402652561439,-3.4962327249533978,0.2427011706456633,11.312728884344487,1.8943114666979062,-2.6406662118517787,0.1551490150802176,5.720087773273117,2.01811162715845
HD19467,5,-17.88663930371223,13.090888963604275,9.081185710454067,0.27310977815930987,13.3373430400017,11.634580270887703,11.312728884344487,0.21865371495621713,-5.672405412940695,5.98132657307832,5.720087773273117,0.6975013847170493
HD196761,10,19.82069891885244,7.359811312427974,9.081185710454067,0.7127038699868107,-18.982950447645834,5.4244970576586065,11.312728884344487,1.7477191245529748,12.497831777233193,2.3562860168651194,5.720087773273117,0.7795045681742232
HD197818,1,-1.3146435676389956,36.9490829510904,9.081185710454067,nan,-15.250201588677783,33.470910233803856,11.312728884344487,nan,-18.276978134410513,15.650332234403324,5.720087773273117,nan
HD199960,21,11.764711034702097,5.880090555308639,9.081185710454067,0.5830762649259604,-13.635336358264924,4.771449743664639,11.312728884344487,1.4625650390004883,-5.217445541537953,3.1137044684138018,5.720087773273117,1.4501547230136564
HD203432,2,-21.943207831425763,16.391511237027743,9.081185710454067,0.040439257574500995,-0.36424770536985607,13.820695266587244,11.312728884344487,0.002378279011150481,-21.012996493057503,8.786700827592815,5.720087773273117,0.08929816248169065
HD20407,13,-0.19614086851896734,12.693224470312371,9.081185710454067,0.9289100283447277,-7.912237472102865,11.622299113586655,11.312728884344487,1.211039604582049,-6.738816467672424,5.002791086337616,5.720087773273117,0.8404401779190205
HD204385,5,-11.52304189695227,17.973832349345884,9.081185710454067,0.7294090056233986,12.02673210317507,15.611485741951277,11.312728884344487,0.5083240728968829,-1.1685933550226397,8.785585319739003,5.720087773273117,0.878302032517264
HD205536,2,-8.384668073519713,12.56392502525076,9.081185710454067,0.7367319615408134,16.620395841902855,10.750968694172863,11.312728884344487,1.3801389485695001,5.753245125040915,6.464610319096555,5.720087773273117,0.08435368297223701
HD20619,7,30.476741889449155,12.804178816601848,9.081185710454067,0.8100371130987468,-40.63542256955268,11.084390091260955,11.312728884344487,1.2940884885795743,-2.4866312505108463,4.458026722504686,5.720087773273117,1.7560621083147765
HD2071,4,-9.841615891041513,14.751665583992828,9.081185710454067,1.0170997361082714,13.124250923309638,13.23161897610388,11.312728884344487,1.413745732209102,0.6225709614999791,6.439433175145672,5.720087773273117,0.2975548695087438
HD207129,89,11.10545514722452,3.7630371214257194,9.081185710454067,0.8816321529552335,-17.581289678716495,3.290348121063763,11.312728884344487,1.0778589409483645,-6.352460561867659,1.5172431928437629,5.720087773273117,1.4875704664283411
HD20766,6,28.965844162889674,12.966201270036205,9.081185710454067,1.1027155606090038,-32.592006151577124,11.947467393879895,11.312728884344487,0.7076538328831116,-5.133421918097409,5.0364084287840205,5.720087773273117,0.9229821507248396
HD20782,6,22.14896481538646,13.07771532461899,9.081185710454067,1.3144082723427128,-22.90555966142239,10.201158225761654,11.312728884344487,1.8712052891775381,11.20172941640232,4.564875001478328,5.720087773273117,2.0898446885033763
HD20807,86,-9.209374817438162,3.844424279410437,9.081185710454067,1.076172605893527,6.366726207039644,3.4689009889961184,11.312728884344487,1.2009329593867544,-4.278133691789528,1.4272544963144524,5.720087773273117,1.0634093438331735
HD208704,7,0.6333512708129978,13.42481416449642,9.081185710454067,0.3116072423734518,5.6769514556612535,12.129926935072238,11.312728884344487,0.834930441291321,7.884673427480697,5.591420567248501,5.720087773273117,1.9720407521771084
HD210918,22,11.710023280370146,5.863835410022654,9.081185710454067,0.9089862487153861,-6.899276740912927,5.328788681258433,11.312728884344487,1.083239354724653,4.010899219111649,2.427073878585283,5.720087773273117,0.7871894877503302
HD211415,54,-13.526287617170373,4.939501131187389,9.081185710454067,0.9277702102714518,9.99345431005341,4.22389066021743,11.312728884344487,1.4056972971480917,-6.07286577260631,1.8428282535794642,5.720087773273117,1.45273253262266
HD212708,1,-51.35126005393432,18.87172226973197,9.081185710454067,nan,27.24589786173931,15.186791752813873,11.312728884344487,nan,-23.089012774365244,11.2028236477489,5.720087773273117,nan
HD213575,3,-16.947576377716295,16.00643027217283,9.081185710454067,0.32678024835758135,18.805513219202158,14.203456789479388,11.312728884344487,0.37940386280055444,1.0577575722256078,7.332687813321143,5.720087773273117,0.8257619151421681
HD217014,50,-0.17032965075882875,2.949021172210493,9.081185710454067,0.5244913999546956,8.19426764944311,2.3459429415394943,11.312728884344487,0.9220807736357083,10.37207445431009,1.4458556640290388,5.720087773273117,1.2295218764291116
HD220507,2,17.239742074700086,17.82356556633829,9.081185710454067,0.4256669511195593,-13.371288849545463,15.173113238184323,11.312728884344487,0.0042141369619535275,3.2941700964297445,9.349260669284773,5.720087773273117,1.2979407987166196
HD222582,1,-4.991390928921646,33.325472313745294,9.081185710454067,nan,10.362909042954016,28.964195216010996,11.312728884344487,nan,4.518440174531463,16.482187367670903,5.720087773273117,nan
HD222669,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD28821,1,22.48956981293304,30.461210402281186,9.081185710454067,nan,-16.03628624132915,28.19319774632308,11.312728884344487,nan,5.157466702924296,11.533817234929945,5.720087773273117,nan
HD30495,2,-26.066759946979268,35.61297884992768,9.081185710454067,0.011360750677429077,-14.32711584768303,31.61418727849232,11.312728884344487,0.1593475273671558,-42.24135377647391,16.395138408812727,5.720087773273117,0.2893212779496026
