star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD134987,6.6257959134477895,6.918621910243944,7.64044503907987,9.67920130883869,9.683187150302254,10.47274575743318,6.946219151878691,5.255736626542971,6.165987517628049,5.638143293307234,5.952447672079416,8.735372329006598,7.162298327923445,7.065228712121177,7.795215726768854,6.064053526026441,5.643747022512946,5.208719226284588,5.358567833312528,6.904128396077615
HD136352,1.2997226611607613,1.537171193514671,1.9882913608666657,2.7044671535586926,2.884178513084644,3.3213848461168736,6.918554920620696,1.3847039039125897,1.003464501254972,0.9879074605838677,1.0517547950599957,3.3640640114101332,2.1979209711443572,1.854518029876737,3.551704394825252,2.1638827987420157,2.0036496574850466,1.347631104675849,9.86217215252091,2.5981906738651457
HD136894,8.69672106319007,11.147385153937487,9.545715244493834,13.167644019862795,12.855049922326739,14.669999980495565,7.6580665737206495,9.867630582002704,8.894586622055247,8.486531320658818,8.608067612063362,22.256387373134743,12.491296592429922,9.66855369602382,20.17915191289072,10.157261793623668,9.711697777611754,6.638812976111466,8.591802031914364,10.040853495650166
HD138573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1388,4.239793368412993,4.436436712533451,7.985617688606962,9.20439838951378,11.267542549067523,10.062111445325908,3.0955756733632085,3.768037650159866,3.93466565924539,3.8805572030326165,3.960052658754267,10.238266208178398,6.8510471820195225,5.569845704012648,10.369567690408296,5.968481120999372,5.612993997891477,3.9198183674225504,4.421034301087215,11.962786218215879
HD140538,7.227817424467586,7.983729786228481,7.32394051466846,9.587183125252634,9.023823061579764,9.719996513030708,5.079244729882761,5.180858202828925,6.198277729887871,5.809089927793342,7.03564345121669,12.338517423750453,8.152296869925216,6.0862176061640625,13.010610996666047,7.404294912527648,7.4691931416769854,4.955400330256431,5.283745914355054,7.532965585474569
HD140901,4.7504678521351185,5.329437585479247,6.237264828487775,7.357650864561467,8.283779903607657,7.954273215652389,7.473674852913838,7.844404268682242,12.147274998554346,10.86825462038385,11.886523694488366,7.6401014434970635,5.640667457785146,4.839159947571703,7.828711031353096,5.078101069204663,5.335126314346314,4.242851925775702,5.181553382843867,5.463777715438301
HD141937,22.943592949013166,26.59031103375429,36.05561934037655,52.12058933983597,nan,52.268320526497554,17.34094790112525,nan,21.179454711967363,19.773671623416927,23.46630559897839,46.1440401180334,35.65014404616704,30.718420929261484,46.45273958647021,31.18021746333772,29.02524874227908,22.696997123540445,nan,42.47749536033146
HD143114,16.228351289147437,20.196970212390486,25.0176405483827,32.3336377590903,54.378084895374144,49.016914238783606,17.994984947081555,11.072681200921217,19.914377116966655,13.329733313034327,14.442071990203498,64.2341696860975,33.22315913832277,30.075109245002373,66.14848557112454,34.225572971169214,27.81159394697169,19.23588537955508,28.141022570574535,54.77302444397588
HD144585,6.906563485074158,8.059320091160403,8.245323386250886,11.018541641189215,11.801781116464788,10.49350900318844,7.297473760804762,8.554855046016272,nan,12.966641543168574,8.219369915005634,9.760202790995246,7.573471878934559,6.553948475772003,9.854018059499767,6.694300012569697,6.760544779027885,5.519823841840512,6.040478116339321,8.769049769564216
