star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD10180,0.006308231340685386,0.007901571042906345,0.008166183989284577,0.012485364552714028,0.011806926256069173,0.0093433806685152,0.0030086519685826054,0.005948908118354257,0.004300461970205772,0.003116561388015083,0.005260442673724505,0.011544093062921978,0.007949643508724482,0.006348621090693013,0.010727012930748826,0.007138719969193873,0.006860980319410078,0.005544237409517301,0.005665127485331658,0.012157284652489268
HD102117,0.0062600359659875605,0.007640033283400021,0.006303339293418393,0.014233699356268054,0.013546740375370452,0.0057687767498637976,0.008289649377829226,0.008327797015987463,0.0044070322900164145,0.009435222564532757,0.009388822461403499,0.012517994604025692,0.007226252460797307,0.008561975155618668,0.009620203788503678,0.004233733400754189,0.005788557334841609,0.007627624275030862,0.00697419207949563,0.006216337443823666
HD102438,0.0025875921944260513,0.0031999898053498422,0.004855314162792202,0.005493200630430593,0.006402025897613388,0.005964737886951504,0.0023560427287867692,0.002671363205784359,0.002846965253387515,0.0020581569416831366,0.0025464637039956366,0.007487852304715621,0.0062173360638817735,0.004025767752047774,0.00811081055601823,0.003960681591545185,0.004010613170606885,0.0021584044248465417,0.0027730089022376266,0.004323626079320486
HD104982,24.34225344925186,27.026474099672715,39.85465698915892,49.572918821327605,nan,49.07934927673288,17.261586877777045,nan,19.3596320673803,19.34578609122667,21.65704180887367,69.4049542176297,42.51743922179577,31.21342288339683,72.76695179000494,38.10852097570031,37.03667144255451,23.200434514517106,23.875505287020633,45.71103860817448
HD106116,0.00490408016936241,0.012711702476865207,0.006329783383851427,0.012722331454344045,0.008479611223681842,0.010050530175943036,0.007103187608938427,0.005167121233547136,0.0035789659070187435,0.00857948070590254,0.006574148705861994,0.021113191151038144,0.004567335151076224,0.008003665998379952,0.015723705379331286,0.009194804241110646,0.007369275752219771,0.006607359644386393,0.004281880935769189,0.011835721551141279
HD108309,0.00390519649321474,0.0033108287921264057,0.006706630178103618,0.00679261900790562,0.005330272247782914,0.008802829885002531,0.0027822623687644263,0.002477678772991982,0.0035176198085088398,0.0035233059775307525,0.003475820940572191,0.005926883391787197,0.0053789817386322315,0.003123624392730132,0.006349376478474797,0.004209410189234833,0.004593372864866765,0.003249522178665664,0.00375379661710253,0.005977253607810558
HD110619,0.008872158446843774,nan,0.0021473746675935226,0.017809274682182286,0.0017460881169176915,0.02720447645713568,16.0795490137721,0.014439661094144757,21.269751334901404,20.009818465615812,23.80239184106302,0.04593782459932775,0.03128867552441695,0.026937095142813155,0.014649129823306272,0.0043515576745397876,0.0033117876724405937,0.007663347328301409,6.319730890052239e-05,0.010062408401799736
HD111031,0.005380940016713259,0.004418631329999812,0.008447204478689982,0.00908376855619067,0.004658673117414107,0.009278472862199611,0.003699378241729115,0.00690275669442427,0.006516148337320198,0.00617673362796332,0.008447308935112943,0.015359222487786985,0.0041887215075810435,0.005838527006133676,0.014309330172282116,0.004942566043685205,0.006427909813082447,0.006420851071455097,0.0076698506780087565,0.004334069630378458
HD114853,0.0040189616207678275,0.004940857514116528,0.007795518312977895,0.011205439657540013,0.012192306528702084,0.010412372376245507,0.003531651164722172,0.0031043115896317096,0.0034143202010230617,0.004043779374817932,0.004896410644712789,0.011227644630772082,0.008926487361833976,0.006239999857245559,0.014017092641326319,0.008686027943154716,0.008230145877826832,0.003802327858321812,0.0031391145320392626,0.012366093849642176
HD11505,0.006856726905463692,0.001591069027588109,0.002018959311184952,0.009276824114252609,0.011635786269080566,0.021000665163074913,17.487221936262237,19.054877484293318,0.010131496798010769,0.010050035076425105,8.14596873638256e-05,0.024140020305140935,0.007166156397124647,0.0056258988026024696,0.03130617294521772,0.012792064554945925,0.007463039751224699,0.005329018086559205,nan,0.004702655811468108
