star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD59468,15.00174335231807,12.66714405677434,14.049879329101675,19.986874326745983,17.382039019538045,20.628344027850247,12.297628220260876,9.805154142854308,12.453528855441313,11.006794365378813,12.555054864625316,23.98063174519083,21.445634547728694,12.644541825294999,31.53429809422251,19.74125021269035,18.77212522250696,10.146214237107905,14.235689922564513,17.553200019358886
HD65907,1.9008056082437526,2.2024118182005292,3.1989668306172554,4.140307417722107,6.550383403468276,7.032489432093457,nan,1.5029323107875527,1.5064195069352817,1.5777730977164286,1.6161762965025055,6.857394673649196,4.4053879998932155,3.572145128447732,6.884597499552429,3.5226023470455434,3.4312958781299545,2.1641801431787333,15.241152057467128,7.307201039562403
HD6735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD67458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD68168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD68978,16.83608741114069,14.936704901303063,27.168776629313655,36.99350903227744,31.514534719744436,34.34037196480746,10.407800408237565,11.401895452769676,13.411803021759416,11.918869238256145,15.037914400218133,72.77335038470886,29.36949576501543,20.05215220745789,nan,25.792181645251908,25.004490356256046,15.148289725797104,15.768221196350241,48.76531659926251
HD69655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD69830,8.092618204074517,8.076784726944517,7.0780494116160355,8.69533050087008,8.60850622286351,9.187780607445076,6.731620060908986,5.191994093660218,6.064310410909852,6.472468537165933,7.544972260233999,9.71529123906775,7.5688749190214635,6.482158057712307,9.59705287157206,6.983964774407267,8.644216716735436,7.340267698892307,6.5815219662594755,6.797968274183121
HD70642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD70889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD7134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD72769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD73256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD73524,4.182598709435928,5.082731802211532,6.268734276433014,7.925558453182567,8.267669318758418,8.505703094497562,2.8112912994386137,3.0187630413151627,3.7680226611184677,3.7035695607644796,3.6917111432136256,9.650615083643268,6.700209764075913,5.475825975318471,9.943948202399998,5.943627887696434,5.8789626926008784,4.214028580534211,4.342398076917536,10.145987591044005
