star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD220507,56395.9344003456,56444.79730464829,72479.56153799828,72451.2372638275,12493.462822657017,12553.322229897338,272269.928954704,739593.4061222825,704377.0412254332,756915.7281942568,52541.96838739315,127056.2022003387,444550.9086481371,721184.9446768662,317513.4361219688,276654.57012846065,611985.2300695215,335343.01849004574,442077.9185035857,118299.1601098659
HD222582,56392.56750491061,56427.68734559709,72521.05291610215,72471.67179207735,nan,12575.327953375301,nan,739582.0883570387,704366.8899554508,756900.9977402603,52534.18569219298,126985.65375243447,444553.266191151,721207.2901421263,317567.6623057278,276654.27067980287,611973.5673279739,335319.45456463,442096.6851446847,118161.45349578383
HD222669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD28821,56368.64619146549,56399.513461739654,72505.13333222603,72490.45901613824,12506.868775197489,12481.801731631387,272256.8361293576,739613.9704324885,704304.7075617322,756877.4471549289,52572.81754856229,127023.4758300449,444523.3119506956,721211.8139957333,317499.8859885083,276688.7487895347,612030.3653710361,335341.7745428128,442027.96183237585,118259.70320037882
HD30495,56451.204644807665,56470.088733445526,72465.168113152,72540.49802885341,12482.590474909624,12396.916487240009,nan,739588.1152552061,nan,nan,nan,126849.60396830559,444470.0644430184,721144.8336986203,317616.43276927987,276674.8868562705,611996.4552241385,335321.7014836099,442022.92936546175,118255.72620356223
HD31527,56419.03270848273,56406.03947989598,72505.23837988786,72506.78767106404,12500.09139184646,12515.836519415016,272219.87125431764,739569.724998509,704336.2847565674,756883.4747544309,52546.36416591028,126991.467060695,444570.11786451354,721204.3357227219,317590.73776796245,276628.2701177266,611966.9331150163,335333.9834884501,442008.8204012242,118229.55115483544
HD32724,56401.63898866452,56400.31668325212,72484.43037536312,72538.31686298372,12514.05984978089,12541.660987466239,272248.2896180359,739565.5507775219,704313.3309783965,756862.8244022368,52549.84543327639,127001.28664573851,444620.52932488505,721224.8663141592,317607.23458051967,276586.99732229573,611925.4707887915,335327.93064263155,442057.3226723961,118241.39688950939
HD361,56415.50132123316,56416.79442757106,72481.0140099655,72470.03406386306,12496.234353307455,12566.121474518111,272185.15166115196,739574.807177268,704313.3673686305,756873.0315456412,52562.30799758468,126968.50951215065,444506.00659054663,721218.8887213649,317541.95390534593,276711.95374650677,612029.8984890542,335316.5697830186,442001.86249372276,118207.81591042051
HD37962,56426.55686374573,56394.1678735381,72502.02349041314,72466.18871431689,12509.76419916239,12493.730194889731,nan,739592.1773145753,704331.260174654,756877.6331095912,52546.45085416246,126887.59870346887,444426.6237428128,721176.316266704,317539.0748491698,276749.9392571308,612088.8778508533,335339.09660381055,442039.4777952476,118237.65482221835
HD38277,56413.86607657363,56425.307177951334,72527.8765243921,72476.69261745649,12527.273874738545,12554.618627367863,272221.7478574288,739577.7870088713,704324.467047272,756878.3786013384,52552.19720189714,127024.75092672638,444568.34424399404,721223.9269755728,317540.73824578745,276645.9055390102,611972.3794080633,335326.116787011,442018.934022636,118250.78700619786
HD38858,56392.18549373593,56399.54630810528,72515.65480624758,72516.7244916081,12510.059095921213,12516.62803204162,272212.4605731827,739589.7574754404,704339.0295032266,756896.8538373323,52556.65864505048,126903.93788998565,444486.5898770028,721191.6943346715,317583.81352454843,276704.5860010485,612049.8408996708,335343.772800887,442013.5484021397,118220.21535105999
HD38973,56427.14360056872,56444.18147613912,72512.24332090707,72480.0692471777,12478.37727537875,12479.548527267483,272196.58319474244,739574.3834283996,704349.5194253648,756899.3919490018,52549.574305087706,127024.31023617588,444598.2561636002,721213.614764115,317575.37694674014,276617.6974797382,611932.5708792344,335313.06391067756,442004.2071840175,118280.23270019553
HD39091,56445.20868583064,56452.477606144836,72491.30537866348,72496.10225047366,12478.836627242266,12500.571009719726,272201.1209574841,739562.6912616474,704358.9945637044,756904.6450174351,52548.532814532715,127011.39716678736,444571.89205913024,721193.6359189232,317562.6367136281,276620.9205642117,611942.7971090352,335319.0357401941,442001.3303305741,118272.24037432732
HD43587,nan,56427.426215403386,72503.17097627516,72493.8870958069,12475.699150874012,12397.356085028774,nan,739586.860248181,nan,756894.8706254337,nan,127012.3788405684,444559.4368776573,721181.4306176747,317547.10791205894,276622.240434858,611933.098942036,335311.0163909392,nan,118317.72301284733
HD43834,56412.35335575905,56432.42660850958,72511.80379903434,72501.65345816364,12540.937259486976,12549.280749540061,272242.28494687413,739612.2418439337,704398.7689827522,756942.6744242776,52543.46880039476,126952.13391755536,444528.12168732175,721210.6953522884,317576.7526732799,276682.85598673817,611998.201647637,335315.7494931356,442058.73987752496,118219.39460349866
HD4391,56396.75989087389,56415.49622833613,72475.30391077143,72536.02261855983,12591.612648600281,12597.043105284425,nan,739604.6570479614,nan,nan,nan,126948.58669542546,444469.7039010003,721202.0178975664,317531.67250034574,276733.09393500775,612074.1109339463,335354.3635172135,442011.48600774363,118267.48718571576
HD44420,56417.73056703436,56456.067970426135,72480.9318712293,72530.52392844208,12525.451369397422,12569.14069557784,272261.6880148709,739585.3828364768,nan,756975.6787009006,nan,127064.54498113377,444641.1869482104,721234.7445077363,317560.45058129117,276611.40139381104,611919.6387392571,335296.8523576118,442070.13163665734,118270.522355976
HD44447,56417.12483233713,56410.714761401505,72490.56317471598,72489.10379066326,12500.02361532085,12465.46909351421,272235.0609863388,739529.1034070085,704309.5642511887,756857.6336679729,52551.19136595293,127047.27502324263,444623.0307521205,721217.7556607584,317568.95048104215,276595.7498706347,611903.1290049137,335303.7028573713,442017.35734996566,118315.03547313713
HD44594,56444.329420817,56464.8552860885,72508.57232789834,72493.71794206131,12496.680311042197,12511.080762874504,272225.06673350435,739593.4046333197,704370.6963790639,756915.1927781332,52539.95678579651,127007.45224482454,444571.69150728045,721216.0228153263,317561.53079705604,276648.0437417942,611972.6192198795,335324.73689514364,442027.3805276787,118258.2879083748
HD45184,56420.19216938539,56443.46577271008,72505.65103797376,72498.39121731963,12504.05280277335,12512.834676448672,272212.5486493256,739589.3257378049,704343.8690434897,756896.220274814,52551.82115708577,126971.41132436377,444542.2184601759,721207.9921215484,317570.32654111524,276667.41153000353,611986.6062340186,335321.0170894026,442019.71530802787,118234.81827927487
HD45289,56410.689819480445,56426.93429090361,72509.73396070002,72494.51156118237,12503.614053870922,12526.227683006024,272260.7194132366,739591.5736435216,704357.4034669879,756905.438115851,52549.86263260152,127037.96873239761,444575.54121695366,721236.2538151655,317530.80886714166,276655.70281772426,611970.2381854337,335316.38408467016,442069.5146998021,118241.77840747405
HD47186,56436.01496251049,56474.62475516985,72504.04360605187,72482.87361370958,12538.450830107786,12560.061029808587,272259.19921284745,739619.7829426134,704412.236475034,756952.2461166682,52537.97461722358,127011.79326166224,444567.2740951066,721215.8888521974,317557.7412918577,276636.7558128683,611962.8091832285,335319.4152099354,442084.2627819921,118233.77734854985
HD4915,56380.67312144955,56400.38279612227,72509.83774011367,72498.59266638305,12522.239289371977,12522.939025750256,272217.1229813429,739590.2304211131,704333.1972057468,756885.301166132,52550.9937881747,126877.37059230123,444461.6987221525,721198.5231923442,317586.0314272786,276735.2429179557,612073.1312692299,335340.14626211097,442031.6685324759,118176.9718065602
HD55693,56466.04179534181,56472.803095908355,72513.36334050201,72524.19330360371,12503.252375707114,12522.023461399192,272235.2981100539,739584.7383683475,704399.1787266254,756921.8846933512,52522.1745737989,127021.47191986459,444593.1231232473,721209.1409955017,317571.18601476535,276615.11421394866,611944.1165326252,335327.81650580966,442044.0310520329,118274.27452391924
HD59468,56401.22968270224,56420.79373336879,72507.12636527122,72502.73479995692,12534.788805319158,12549.457050103025,272245.6658961177,739609.9003198487,704382.4127820855,756931.5041874151,52550.2985020514,126951.07640960034,444528.4406119432,721209.4106174698,317578.8670064133,276679.87351750233,612005.9449011897,335326.3176756831,442059.52451293916,118210.67184820215
HD65907,56399.36331741118,56399.620836708615,72506.36267921225,72505.71940636844,12488.524727655886,12484.095140075191,nan,739538.9132701409,704291.4121365949,756843.4252114857,52553.7733546519,126994.34644952131,444557.8836166278,721213.9500570172,317560.9089843607,276656.88869071763,611952.3813273893,335297.2078013273,442063.33864074,118293.70878194839
HD6735,56410.22510026174,56447.95689156589,72475.12284869989,72488.77619545085,12519.391946242295,12433.383333607217,272192.0627150526,739567.9007902365,704311.1115895582,756871.7794378118,52561.90112526457,127116.70687130296,444603.30292323336,721243.6655554527,317482.52010462235,276625.4573699575,611929.9316280363,335300.77094807394,442012.11401138135,118336.23881718978
HD67458,56406.3615230746,56412.08641358711,72475.63824298527,72519.59819770612,12480.289967002627,12497.618190623822,272204.53125009453,739583.2981673598,704319.8659760805,756874.2163974127,52562.87926847084,126949.50299735052,444526.0200317079,721202.3974165246,317568.097280711,276672.811363137,611996.8736756921,335321.9896585087,442004.09997224604,118266.05138585207
HD68168,56444.52881079906,56435.83640266145,72518.7747098931,72441.07892345918,12539.89625955814,12443.220644643809,272241.32533217897,739586.9857807292,704388.5855914535,756910.2091441238,52521.10476814786,126995.86659722507,444552.86673225847,721216.8109847793,317555.1348568646,276664.6314734708,611981.6396569784,335318.5263521897,442028.18692856823,118185.0756213026
HD68978,56437.986817745084,56450.95076997779,72495.51174030591,72516.94537149247,12514.572430891334,12488.04558874998,272200.6155763424,739574.2450245257,704342.1092476503,756888.8452378529,52544.86146598546,126985.55766565855,444555.4762009388,721208.3431633196,317572.5036223999,276651.0214745182,611967.339024353,335318.6294049208,442004.4159830989,118278.52902998358
HD69655,56423.03918277576,56411.985022755325,72491.67596427962,72494.365897159,12474.216757594102,12491.748049237225,272208.8630671794,739552.0436825298,704331.5346738774,756873.7645213708,52542.37979574822,127019.27859001729,444572.20432274375,721216.1228752064,317549.1996893421,276642.83082593814,611964.0227302943,335315.5943616802,442000.49849447707,118379.34734848715
HD69830,56394.9366453861,56421.82534669188,72513.49473687964,72513.40356617775,12548.394240877964,12565.114492983095,272232.6274198807,739613.8971655054,704394.6555904241,756947.6862970953,52552.892763816875,126890.79980422645,444482.25735576166,721200.1614968436,317592.3885373316,276717.3739062011,612042.7522018314,335325.6502544403,442057.95176610904,118211.88262158152
HD70642,56444.13477402815,56399.148341479966,72499.38308205619,72472.09870472625,12505.77475932945,12531.544235657815,272256.5879154607,739590.1471058347,704416.3322091138,756947.2860925881,52531.03179641336,127029.40768802901,444582.25094828877,721253.4980184525,317552.8931453853,276671.4938462491,611956.4050422733,335285.0691016912,442072.0897096036,118219.47731333906
HD70889,56454.291750568314,56481.57502147094,72513.96236192943,72483.27166476396,12511.751717928999,12502.993940700308,272170.78865119204,739579.647477284,704353.0481807134,756889.2442557612,52534.6992556381,127036.69891426008,444587.98278104345,721223.0047727478,317550.3361879462,276637.758091957,611952.619415052,335314.3976857719,441978.34124015196,118263.9273283214
HD7134,nan,56421.16891073525,72518.67688796965,72471.19161650712,12321.346375663432,12293.695130058535,272228.9847909233,739547.8019742501,704295.2170518171,756818.0867916037,52522.94761404695,126878.22800781832,444465.5739200222,721099.227658307,317587.39573029627,276633.90036332066,612026.5890380839,335392.8466278396,441951.38732511824,118222.94928027088
HD72769,56430.370608450314,56446.538725307466,72505.39906120973,72506.28322893594,12545.965617570007,12557.68210291912,272267.97979665035,739627.7865730001,704425.4610109068,756958.9579774197,52536.50537144296,127013.74676117966,444594.7580746887,721212.5761107289,317584.60635561845,276618.0664528053,611932.3934063297,335314.846393663,442095.6947227794,118233.23329372711
HD73256,56438.88691871726,56450.21155329233,72493.38707788727,72494.42320589098,12548.228475111287,12564.242030966663,nan,739616.8679266574,nan,nan,nan,126948.30471533084,444522.69353945326,721197.6663729021,317579.6613482452,276670.590166124,611993.8251973888,335313.625028282,442062.8663968668,118231.21349811176
HD73524,56458.258835673565,56474.71998708673,72499.84762250849,72494.58121830637,12507.259737842625,12503.126941592825,272207.0302109307,739575.1558690099,704345.6289817711,756891.340857362,52544.7924758019,127023.21621105667,444582.2593857822,721222.0005181545,317558.5106917859,276639.4564476389,611946.7366161849,335307.8109915659,442011.04104988545,118257.34769248251
HD7449,56411.900108508424,56423.93919243467,72535.3168691602,72454.30205203613,12542.779491501691,12585.1372422372,272210.84419768397,739572.7832731345,704301.6715461166,756864.5477429767,52562.28202480542,126932.2404518438,444599.4950250822,721222.2192439171,317660.99527187546,276623.72339357104,611911.7182740233,335289.58682300255,441992.94934856135,118330.11900905274
HD76151,56401.30975974963,56419.343606787865,72518.49543220135,72515.27132174364,12509.126381347221,12534.23740224278,272197.59114927263,739578.2007428454,704380.3186687927,756906.0038473371,52541.52066247743,126965.33256458571,444529.03714057675,721205.6764408421,317555.5906875546,276680.3079150411,612001.874276356,335315.14892250916,442010.6034706067,118213.62107848804
HD78429,56433.13125285341,56422.001259918135,72506.09850205906,72514.62972592247,12540.725825383555,12543.123845179547,272242.9024899691,739596.9903966723,704357.6390302997,756900.8621404575,52543.32894555599,127001.04379701446,444578.00796292565,721230.8021016081,317573.5570164971,276650.0192130571,611970.0408424787,335318.9842745147,442056.50670256594,118232.07971725313
HD78558,56398.483281888824,56384.967579610806,72513.28611945132,72501.00052454145,12474.135548303824,12517.257619049231,272317.6362570728,739554.0521738781,704313.5634243292,756856.2786393889,52547.861464405796,126974.24575032988,444548.63049217535,721216.8420287406,317575.16194065334,276666.63648898,611974.0541335444,335306.4323155603,nan,118230.69994230004
HD78660,56398.81427707666,56388.94791708421,72531.49681817768,72528.33821392205,12557.283386172378,12539.249519301406,nan,739579.2616175084,704370.902079582,756949.7846789528,52578.96057862479,nan,nan,nan,317664.9667128187,276678.17067537684,611992.9559245461,335314.9431821493,442014.76378055377,118265.91372621257
HD82943,56442.24870653478,56461.66383821319,72493.83289800528,72509.39576296524,12498.011011512355,12495.73576224385,272193.07403075806,739576.9565705253,704387.2227995392,756926.6117913345,52535.37830070581,127025.52672376439,444598.44819023856,721216.6651456252,317573.6300646868,276619.8160982416,611930.2651071717,335309.29829845094,442009.87692580116,118270.42022260296
HD83529,56415.80271296487,56401.93041688758,72482.59378668727,72509.53563966259,12476.087050224382,12447.532505970737,272224.26384829683,739551.1607366997,704311.7894229507,756874.5634077693,52558.64902396791,127037.80034632885,444575.29908129596,721223.660882099,317537.2869664568,276642.6663187084,611955.1784907026,335306.4150007837,442016.46214902034,118269.31057353714
HD88742,56411.445792374456,56422.47858011535,72510.7487005756,72507.57007718661,12487.502960230862,12511.211177744794,272187.519201322,739571.4200391124,704338.287661915,756895.1594007295,52560.71076424738,126986.47793555244,444545.81783387315,721205.4514275417,317558.55125414144,276655.7468372572,611976.9126219078,335322.86789189104,441981.0340628914,118257.0078602258
HD90156,56390.77631035996,56397.277259330884,72510.52143019186,72516.26082802688,12516.819110902821,12512.144160038184,272245.0776822885,739603.2442613305,704348.7458978309,756904.7621898886,52557.68800448964,126890.44584503469,444482.0959953724,721198.8249964173,317591.60308401944,276719.1621362019,612056.2139111536,335340.94691673445,442055.1138449888,118197.79182402554
HD92719,56392.61636293354,56414.57666037512,72508.87617722388,72502.54225729556,12508.303688719046,12538.006182841544,272214.8193039375,739586.6155709083,704330.6829182338,756884.1014117722,52552.28898044298,126948.51457620636,444516.56112785893,721206.7369209445,317576.226213951,276691.5769443192,612024.8892959644,335334.8900857995,442037.5962496083,118206.11856597477
HD92788,56452.998643341685,56424.93883381482,72510.53672279403,72446.6362602869,12576.579970724722,12558.285384078112,272234.78965271846,739629.946848348,704394.0434288498,756928.8202690204,52536.14033643475,126990.13917555167,444567.67883271433,721213.2957812144,317593.8483294835,276648.50094918895,611957.9163270544,335310.89737498446,442068.3051073853,118224.81429449044
HD95521,56396.522385213124,56433.646259231544,72515.40633232507,72497.89131009544,12452.921464125679,12427.39762264558,272213.97838027036,739569.2962110782,704318.6540062034,756898.8766682846,52591.30494310011,126870.83477458596,444534.7115829137,721186.6562064545,317631.2252289738,276654.8385014581,612009.4371954601,335353.72637319646,441959.28434751363,118204.86513166068
HD96423,56424.130172542704,56427.644116001444,72513.22404499874,72518.51615357507,12523.534348718009,12536.415849065199,272245.7800135984,739596.9333304499,704387.9121839871,756937.3806795657,52539.95161146174,126968.5458378031,444555.0216385196,721207.1384566387,317582.35939641815,276654.1732087733,611973.262442328,335324.8283138515,442065.4395240252,118219.2809317319
HD96700,56404.28483786872,56408.11381357438,72507.52146458972,72504.59346507744,12492.737832293456,12497.047684803594,272232.50159711717,739569.4327246873,704324.6757276198,756876.0297976515,52550.50228826612,126988.99425272719,444554.09574737895,721211.4492896806,317566.9379238625,276657.27647129353,611973.1456935421,335317.9684324369,442033.78456755664,118254.0261705196
HD96937,56388.1461285403,56453.252782253956,72530.7276340977,72460.9884285821,12518.167744189805,12553.397034856764,nan,739637.8124806028,704435.070600711,756956.8381152292,52521.845416887256,126928.43807595827,444522.852053586,721228.1387332364,317594.4638229667,276705.53344444593,612006.5567153452,335301.1812165261,442054.26653182367,118256.82774900788
HD97037,56415.18227453684,56420.11428630104,72507.6928978765,72505.18287168207,12480.567750533824,12516.43967314365,272244.13169560937,739575.3889752883,704344.705988949,756883.7458358409,52545.61339035653,127018.78851130158,444567.7064195098,721204.3393627177,317545.558426813,276638.49809909955,611956.0566870067,335318.78232294205,442043.0110106114,118232.31411033115
HD97343,56393.86304629009,56414.19941921264,72510.37437670602,72522.49941450068,12559.684328582078,12569.047101435799,272243.32077470014,739606.5616412957,704372.0621304981,756926.1943376488,52556.47369891119,126921.72604460837,444499.2697629146,721203.0854174073,317577.11560231564,276702.3780547047,612020.1467320372,335315.7046088618,442057.1329660791,118210.3619527047
HD9782,56441.08561421651,56440.7037587258,72525.53601118398,72485.08095437611,12542.260622566688,12465.932377882296,272181.7186437152,739549.5157999147,nan,nan,nan,127035.02307286834,444615.4072553419,721220.6927776226,317578.82738379645,276607.07950153446,611939.8608196792,335330.4876584589,442004.03738449496,118187.91925860028
HD98281,56379.090440203276,56386.3158775666,72520.44049263591,72521.41575680728,12533.086649474968,12553.865550333929,272239.90718538297,739607.5852743573,704370.5024188882,756933.4529446244,52566.87333487774,126837.41232776383,444438.2797819342,721188.606365406,317599.58545263036,276752.39817795844,612086.9838169797,335337.0902381629,442078.855599196,118202.23734995018
Vesta,56404.73775534018,56420.232592941866,72513.79821701023,72505.2896865164,12522.710380713765,12528.276516353064,272203.78214803996,739593.5877325624,704359.7623000272,756907.1103478627,52543.94623878063,126947.76359918504,444537.71268913744,721217.1710024411,317588.070224964,276679.3537895516,612010.8841905615,335333.3219994506,442029.69862656324,118228.81932933115
