star_name,Nobs,model_offset_pair,err_stat_pair,err_sys_pair,chisq_nu_pair,offset_transition1,t_stat_err1,t_sys_err1,chisq_nu1,offset_transition2,t_stat_err2,t_sys_err2,chisq_nu2
HD10180,23,9.66772261283611,12.36397172706624,12.428760898362825,0.7681851166501577,-7.831094060853501,4.504620254025537,5.205750149913124,1.2809150757855818,3.377272019048242,11.224003783319274,7.870937966306085,0.8283024768251637
HD102117,7,8.38353857846062,7.830690707895502,12.428760898362825,0.7347798139244685,-3.713228991571042,4.337695549448505,5.205750149913124,1.5947877233081889,6.911783275374356,6.475364355425092,7.870937966306085,0.9718641185676562
HD102438,36,-21.1078600199233,4.978590433464828,12.428760898362825,0.7507202617302187,6.805777736783438,2.1326648125453116,5.205750149913124,1.7510680351923338,-13.500436103645969,4.247875643368006,7.870937966306085,1.1782498249519882
HD104982,1,27.624092013212476,45.711038608174476,12.428760898362825,,-32.71922759625562,19.26915665409639,5.205750149913124,,-3.131351396809521,41.45115984478493,7.870937966306085,
HD106116,8,-25.269141156824553,9.565220566212748,12.428760898362825,1.5911569042694076,16.767577109077518,4.849833985289242,5.205750149913124,0.7658094432845436,-7.728066049122525,8.185427553296636,7.870937966306085,1.7236813319166637
HD108309,24,-10.103164034548929,6.061791513393323,12.428760898362825,0.8557805031525741,4.054239880379071,2.5933996469374914,5.205750149913124,1.202485173608045,-1.9697005727183776,5.120075328203461,7.870937966306085,2.0838331445720155
HD110619,2,42.285710159140976,32.20504182803239,12.428760898362825,0.1939901378132265,-34.11809111646536,13.113670938092852,5.205750149913124,0.6757615963303318,10.234867467409162,29.405930757084324,7.870937966306085,0.013613612654616115
HD111031,9,4.035784885019329,7.990948911128941,12.428760898362825,0.2967222364684436,-5.879212190712692,4.122448782644732,5.205750149913124,0.372272357419306,-1.1858962418596402,6.8320792124424425,7.870937966306085,0.1891528534490041
HD114853,22,-0.019216709937481743,10.066046820825859,12.428760898362825,1.2550480258985452,2.097614724451331,3.37224923136534,5.205750149913124,1.3886363385234655,-6.4269728654450615,8.448665561044262,7.870937966306085,2.2107148734911415
HD11505,2,55.94418069491384,37.027249167505005,12.428760898362825,0.03140496518060725,-0.2879476275105198,14.108253725645746,5.205750149913124,2.9103852925851115,56.872504618402935,34.233388208792064,7.870937966306085,0.7970289396970309
HD115617,501,-5.582753459109719,0.8440067924648204,12.428760898362825,0.9512640100437924,2.9453338394332333,0.4114840349405576,5.205750149913124,1.5594880396645643,-6.182685530065948,0.6665470429386661,7.870937966306085,1.4600455836492898
HD117105,9,51.7542459798914,30.392309911881352,12.428760898362825,0.6599947817923643,2.391229070849917,8.862105095059762,5.205750149913124,2.0133300516924653,54.18197216993362,28.96537421891585,7.870937966306085,0.550015557235341
HD117207,5,1.0687755413832158,10.83275806787118,12.428760898362825,0.11482216235380792,9.752964513912683,5.620850688209375,5.205750149913124,1.2867627574678362,11.146770377030176,9.240682684213523,7.870937966306085,0.13990937803484788
HD117618,3,58.03486103200176,46.29746616785244,12.428760898362825,0.7319772256538825,-6.181137572289411,14.567441498014327,5.205750149913124,0.02064097786829633,51.42958427192118,43.906221355933916,7.870937966306085,0.7884046806317736
HD12387,2,-20.791423017221412,27.601019127457263,12.428760898362825,0.1882060568501665,-18.20733129925206,12.732516689433632,5.205750149913124,0.5365944604894378,-39.436746034322844,24.37023433756941,7.870937966306085,0.014774591758158939
HD124292,3,-4.238720408380464,11.10265015366624,12.428760898362825,0.05628016094688325,-0.14059239681276955,4.557838737671069,5.205750149913124,2.0095981738335515,-9.603369566984997,7.00274961738308,7.870937966306085,1.6068330158173356
HD125881,4,56.07698437003873,48.48577298591075,12.428760898362825,0.8060037058398023,-11.11704170468016,11.884311873725878,5.205750149913124,0.1414792121398591,-15.222334073331377,39.9387857848512,7.870937966306085,3.0897434970573334
HD126525,1,-26.64466814314892,35.60344650198516,12.428760898362825,,3.032179977384544,16.544633251590177,5.205750149913124,,-23.876730952621187,31.525870541352166,7.870937966306085,
HD128674,5,-23.617226225056665,15.43038959943326,12.428760898362825,0.21783915824158734,9.82614288710059,6.0264559100983055,5.205750149913124,1.0411413333413024,-24.734160035746743,12.952592926777127,7.870937966306085,1.6629377469500692
