star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD199960,70098.12169634797,70082.29723736759,456333.03065030114,717509.5389623919,448536.0484223072,533490.0385115043,533463.2587811591,670406.3981515379,558325.0960882631,71330.80780135565,421366.65830281423,350035.30673658225,454545.3299700773,510701.9338493673,593125.501625501,176116.26368118366,208050.4411108805,50375.31119808691,147787.29881174446,368282.0416299528,437442.9056272884,458109.80299130495,14845.860296206887,112208.18253223179,332691.34465387126,332700.0485918753,97393.0276152415,119271.60570031201
HD203432,70015.95825594121,69977.11424114858,456327.1492176192,717491.4077057872,448523.3535055363,533566.6623332268,533476.2781398025,670425.4184195763,558470.2632999475,71440.26154748036,421527.815697362,350086.2019306547,454554.74363878235,510726.8404639062,593060.2271347595,176030.9767332533,208029.87332679378,50494.87732149993,147859.61299304798,368363.334994804,437546.38077488594,458273.69124042685,14887.530256354534,112237.59887246603,332719.6598146716,332717.6281407245,97360.84881361043,119240.92794271628
HD20407,70041.75383392109,70048.07912088848,456415.17027215345,717378.1618707958,448595.7344227349,533365.7630596398,533348.0147123119,670260.3221390527,558527.9189077064,71376.08142673768,421560.8800764233,350206.577400186,454487.01791364147,510629.74955551134,593123.9672137694,176070.52684178375,208023.71364769593,50333.88007613125,147769.2169741053,368196.8667013498,437388.3079773066,458024.4007430257,14721.344442298216,112208.85968006539,332596.3064813067,332578.8172063874,97427.86095879905,119243.40523214654
HD204385,70159.49648097492,70067.5145634403,456356.6720976575,717425.8605326656,448494.160716244,533432.3653172465,533470.5289742599,670264.2757774206,558261.634086491,71390.62474218234,421461.86108326074,350068.85233080504,454429.2500625675,510627.5153108399,593162.4699917838,176121.90916522968,208046.24292389414,50317.03772490336,147764.6998356663,368223.5216157075,437376.6282111651,458079.41084038914,14759.14468457303,112223.79015888335,332680.58435550146,332627.63500109495,97443.6307833552,119262.54177422263
HD205536,69924.22095010581,69925.06463122444,456376.5957634544,717440.429843039,448597.4399737052,533521.916618669,533497.0081355837,670452.7947823601,558459.7076490667,71396.02095277728,421498.37934829254,350105.5541841791,454532.7165592819,510638.452118566,593068.7961352798,176017.11621897362,207970.65530052778,50505.21751307401,147922.3862431029,368334.05514470465,437559.5204082456,458294.68446647463,14820.209976336391,112241.61369696309,332665.16286918125,332659.45884252666,97381.94775169571,119204.97939557472
HD20619,70015.13403394692,70016.5332194571,456348.9339420426,717405.8303028858,448603.32475370704,533512.3638170378,533481.6112147828,670354.1265243704,558456.1487805984,71452.41980613029,421574.99053297914,350125.6661844542,454532.24314973375,510660.51228373585,593081.0003413724,176043.0224762488,207991.00039754197,50371.30710088023,147795.88564304015,368233.0262983791,437436.2690715612,458170.9054459409,14804.20293995036,112219.17676434602,332630.33394727745,332641.04141275905,97416.89547794289,119227.78889508716
HD2071,70011.771481405,69981.79189352643,456336.23947952373,717414.4282382024,448578.544734109,533508.6199386562,533474.3993028265,670316.1833156045,558465.7282980069,71454.25519327068,421604.7559555473,350145.29046263505,454513.7449473226,510681.2366737561,593095.5370910788,176041.46304341676,207980.84642811175,50368.492419948736,147814.6313135963,368291.4231388184,437419.1272800994,458121.22115261015,14777.128688439974,112209.10491270517,332624.740363772,332651.5760773033,97464.75572068371,119226.04607720564
HD207129,70071.47717180655,70046.59989849613,456339.62646638113,717418.7169402916,448575.12886738055,533460.9727836726,533465.9297000339,670394.9946794241,558407.6895036262,71371.89884061899,421484.33946920943,350108.55420223565,454500.53928638727,510664.47402972326,593107.6273480823,176088.13481618994,208033.05918867292,50321.29664801249,147782.23279920677,368229.4805863348,437419.6773780925,458134.33072219696,14747.113984682808,112210.07611774752,332639.3736981098,332643.0312705619,97462.08833090281,119286.56642435085
HD20766,70006.09551906766,69995.61590965098,456324.7482172706,717390.1651192178,448559.08325332025,533519.5814384985,533478.4617321069,670357.7163098508,558443.6220993425,71417.37700322233,421567.8608862168,350135.8064130682,454541.8539410094,510637.23289714975,593084.6815730791,176064.37320229015,207999.9516535733,50343.48351603617,147788.8498291296,368202.81382661115,437417.2308401889,458103.73962362914,14801.503763928102,112224.85298542032,332635.66740838415,332652.0429781759,97420.36062317844,119263.60561770768
HD20782,70046.51175957004,70035.47019844853,456332.21879276924,717429.150158253,448543.9783021287,533495.7246731501,533404.4835639773,670386.0406079527,558441.8042859959,71375.65543550736,421481.99406811764,350098.48574274447,454584.80586253176,510697.4240888158,593100.1462285428,176085.60874939326,208014.73748203143,50308.913836438325,147783.9460384923,368224.67545223987,437420.55506746063,458072.70290501975,14794.447854071504,112205.690805423,332623.9189416889,332653.1022377904,97449.57392944412,119279.45656499921
HD20807,70056.53653907147,70033.20100311338,456354.0153057185,717396.7952413538,448636.13372208725,533562.1626183436,533494.7462750077,670448.9478998012,558481.0145563633,71376.11737601404,421530.57055176515,350158.24071157863,454487.3649612062,510641.8573905279,593110.7099112611,176079.88328065406,208014.455682339,50315.138413341876,147783.64989315358,368194.8398283843,437392.4351978257,458092.5649390291,14748.137719493405,112221.05883965877,332617.5489226761,332604.72312916495,97458.97235709056,119254.01077411853
HD208704,70077.84129712025,70051.01051115837,456325.27133088006,717438.2259572825,448542.22482115193,533535.849038521,533395.926843386,670377.6961252474,558454.4651726255,71370.66347659411,421505.2063490406,350126.33499468974,454514.0099589402,510630.90194410103,593125.0004240308,176098.64317707016,208025.6348929267,50317.14344957052,147775.34358229095,368209.7089169095,437393.2878682078,458059.2108245157,14786.225278218357,112216.98306369578,332657.0414115099,332646.5949575086,97430.57796923062,119265.90019953634
HD210918,70065.24106134058,70025.0633311944,456340.00927261205,717423.3099189638,448611.5573638446,533544.7917550368,533507.0555035722,670438.2650929373,558444.4100199664,71392.93228746165,421515.8565479128,350126.6932387439,454543.7824176506,510679.3534101099,593124.7162179588,176099.02777779463,208004.2317880052,50335.2423986557,147786.20165548206,368207.2752682686,437400.23061020096,457991.56028849486,14777.698116677318,112218.66395487197,332633.458837276,332636.7454926921,97455.8338652558,119251.09929462455
HD211415,70062.52709592588,70043.95620659669,nan,717406.6079257082,448604.04756221815,533559.1016101664,533479.8345533545,670425.8331979136,558445.9492842753,71372.2457760437,421517.67020948685,350142.46228160994,454461.95716743276,510659.385778772,593111.7196975278,176084.2671361666,208022.87593399792,50313.28500079258,147776.8715940363,368196.6164693495,437385.3836479424,458051.5578489688,14753.781043932075,112222.84735601238,332632.06867250486,332609.41820260487,97472.66759465095,119260.91962331753
HD212708,69956.36936085153,69960.73840601991,456320.32815153676,717508.8152620044,448541.1942838944,533565.5727153305,533432.0883449807,670444.9192383687,558498.6224102336,71414.98012419595,421485.74492979905,350070.794116337,454591.59649705497,510721.85503610515,593067.9626187755,176060.37480742316,208047.3504992847,50497.56051320935,147838.91431745258,368418.7801738559,437500.22519758187,458150.3639127403,14823.987420358833,112194.52956941839,332708.69948784343,332654.6482930325,97353.84497043258,119188.43574403577
HD213575,70061.86458638612,70002.4898678705,456355.1344009269,717427.6607646125,448538.18816309026,533552.1071507136,533517.586667246,670408.6004834574,558430.5876289216,71395.43181224176,421523.3878143892,350127.7263201409,454567.0645579543,510654.84443784226,593125.653566197,176119.21036310817,207995.60437364105,50291.76800341776,147778.09990827116,368181.84605716413,437343.27797614795,457877.18118380225,14880.816944895709,112231.72983163755,332662.21959226,332696.03728024603,97421.13739450493,119247.36859714784
HD217014,70038.5266182807,70029.23026025026,456320.8066820112,717480.5119296934,448518.99923308875,533550.4134798015,533462.3011770654,670366.010318358,558349.6141150851,71394.29290910624,421441.40119844663,350045.5531108451,454549.0819085973,510713.13400513056,593101.3948806067,176073.90100644235,208028.32555170334,50414.973655822505,147831.27538206216,368295.87954820745,437485.6848209345,458144.2284528742,14824.879855962932,112221.32886846576,332672.7152771382,332686.9225665349,97396.07821214499,119256.92883816654
HD220507,70034.56366351795,69982.50647888573,456313.7448834116,717439.8219732933,448656.69091538363,533656.2666311441,533598.083091987,670492.4279454435,558396.4489579084,71413.93700067754,421499.86478417076,350081.6381893465,454456.4529616302,510690.88748053845,593132.0568477964,176107.72690670873,207989.37735099945,50338.206601438746,147813.2088135035,368226.8372072836,437436.15994070034,458024.97847285966,14824.050173666958,112251.65022009605,332649.7447100151,332614.5414537855,97366.57819388634,119275.70667309152
HD222582,69975.39991909923,70022.06248839179,456360.8313705949,717447.0999158293,448580.5288775487,533559.8854223306,533537.9048348204,670446.9976941241,558386.4535756569,71415.19323581606,421477.31411734206,350062.1501910373,454507.24742486846,510689.2749778258,593111.1409904549,176147.53877752135,nan,50317.43969442462,147828.02449369838,368156.6004486427,437430.50483141706,458134.8928571892,14694.983377091978,112234.00611244625,332618.7445273645,332609.52400743676,97535.44117634224,119291.5845683615
HD222669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD28821,70132.73455576203,70030.77764585799,456356.8288217684,717430.1291320014,448482.9199514568,533448.7165880784,533339.1927349727,670301.3263625876,558496.1215991229,71391.1759675152,421533.9414644571,350142.79480728356,454380.7644052122,510697.4222059863,593102.9191147466,176097.95635023172,208019.43828918572,50309.9053748453,147761.75227301216,368196.7355340807,437446.99220029224,458074.44598922477,14689.11230739638,112228.04139273059,332687.4818483972,332608.18245515705,97510.28614924582,119307.74847957275
HD30495,70007.98341263738,70081.27521162592,456333.23562020715,717474.829066412,448528.14032540465,533389.6750521549,533462.0049474391,670349.6365225788,558227.5210811363,71342.69959276254,421320.50133927644,349995.76206863055,454515.19911099196,510700.31296090945,593044.6216928638,176029.43762742993,208013.1679725837,50284.197662477985,147855.48524709974,368164.11712673213,437459.462895365,458199.74272478605,14792.162910954874,112233.64200569794,332642.1602032882,332607.4972876993,97387.45056942331,119339.79442268184
HD31527,70063.93805602913,70059.34334940644,456365.3849443393,717416.8465236322,448554.53153944016,533547.4680997125,533372.9180164378,670376.0942951916,558524.6953189606,71337.35997477798,421515.00704111403,350149.7496026723,454468.1875357999,510675.18146706995,593121.1179008633,176099.54458776148,208011.16630393654,50287.87750793053,147774.43403683355,368188.8152455851,437382.25044739863,458064.6103781692,14756.00107419037,112224.65818499068,332624.24796043866,332649.78002075123,97483.73516496585,119268.78973137609
HD32724,70077.98118672444,70079.35889839519,456390.654058708,717408.7932623588,448679.69850098033,533352.1961235804,533502.8500219006,670530.3916743319,558476.3788764923,71389.52802336524,421452.3693592154,350093.00921515963,454626.17897600745,510801.2619567461,593112.990391896,176122.27951820308,208033.11209925325,50256.95142208434,147719.0622350891,368205.3336178886,437336.7787753736,457863.06438557524,14719.63359547004,112186.17739695756,332616.0655967012,332639.7057637988,97544.1833771552,119280.60557245514
HD361,70066.41238890897,70020.28146044585,456337.94766155793,717397.9717232096,448672.83160141896,533410.6850543022,533530.6483979219,670562.0249912761,558407.9929361609,71336.18206542137,421464.23818074795,350128.2744158459,454473.852891766,510578.8658444993,593093.226095484,176073.61109573522,208043.58225183113,50340.58865191084,147782.22693080327,368225.9470404302,437404.18154206814,458105.0566792599,14808.000970968007,112197.09991621498,332635.7165526153,332660.85085149447,97440.52323081045,119264.86555609015
HD37962,70032.52075760545,70004.29628384758,456314.4344855724,717365.8517730624,448456.79023118975,533371.4732965231,533291.4790735883,670049.7189996284,558331.5350404748,71513.94894290538,421573.24872178445,350059.32913536474,454355.9379586057,510641.92431712226,593134.8176933927,176048.43727147405,207973.90443125466,50302.25008938376,147765.3967944116,368204.54160283343,437426.17132816877,458089.4558539805,14775.896749095986,112250.25659118145,332677.3596609571,332623.7624213867,97422.12915104983,119248.43181186628
HD38277,70082.25585466808,70060.12621267757,456326.6481485803,717438.4000129509,448646.2299566421,533654.8773776316,533524.8805927166,670440.4481193515,558356.239712979,71359.94056454847,421454.0047927863,350092.25531219493,454546.2277662412,510567.2360256746,593153.6792693078,176106.9235611824,207997.09952262524,50336.90324892146,147755.65347775084,368212.5039650659,437410.2900311767,458002.90999879263,14771.59966319653,112225.33833676751,332647.27565771865,332650.6012912701,97490.10945549645,119249.03394942365
HD38858,70024.15991180319,70010.32515327774,456324.25408625137,717405.0596483113,448659.21998525684,533509.2445176902,533519.4141024584,670416.5333236564,558477.4755828789,71423.06534785207,421574.0887454591,350152.61347111606,454483.12297285,510631.2637773598,593092.0079537042,176059.88884109084,208005.08136452106,50342.08097370858,147792.37325732666,368216.67690476903,437428.87119501823,458133.9334586677,14766.503162786848,112198.31601723157,332618.65438109555,332612.4959157412,97438.9958432631,119262.55996102477
HD38973,70113.48792639814,70097.35758970788,456364.91994465684,717460.578761859,448562.373817177,533436.5640489833,533490.9933849503,670408.6986205799,558364.4724492177,71309.5962520133,421383.5030132791,350063.3037050745,454490.24269570096,510592.8463011899,593116.1331760554,176106.76324666853,208031.09679303796,50331.826610005184,147761.8010625406,368230.8925462866,437395.71771218645,458080.1140946104,14764.463271611268,112217.29894785438,332664.1623322937,332660.05019629083,97468.3380985204,119258.98617028716
HD39091,70104.62049520756,70078.64327475839,456348.4436401844,717456.8196770923,448514.14171059115,533437.3346250707,533396.5730957533,670339.7749336119,558371.2825346857,71372.82656527903,421440.33664181805,350065.75900926755,454459.82599977043,510658.4016540496,593115.3418901735,176110.85560940954,208038.06428609666,50331.55967057243,147774.95446039343,368242.0739111633,437409.07721639203,458126.01637400116,14776.074946848965,112205.8164323695,332655.6810368575,332667.6354762327,97455.63542535248,119268.99094533986
HD43587,70180.80374904288,70123.5273184657,456388.47848143446,nan,448419.91512469953,533525.0887361041,533154.6781413606,670294.5333911995,558548.1142468316,71281.06158610123,421408.21245972806,350127.18012872664,454345.2604257249,510725.4457832165,593102.5574822546,176066.683566373,208050.15862612394,50329.02827896858,147743.60572862488,368174.5921045126,nan,458007.05188427336,14821.613080844843,112142.08681886428,332596.0172159109,332638.08958046895,97404.26629865741,119252.6490997933
HD43834,69985.382011855,69967.94762558266,456336.9766741361,717464.1141492322,448604.88201902143,533551.4083809238,533538.7405220722,670453.3037237864,558430.8108196718,71424.66093586577,421511.55172414135,350087.958407143,454547.05471886357,510705.5845243393,593061.7219677762,176022.01974376055,208018.70509549425,50445.5107086718,147868.4469403924,368320.71316489705,437518.4751552111,458229.3390511243,14835.84403726226,112219.23092736221,332655.4452509301,332668.1436833406,97386.40914119214,119250.4038169604
HD4391,70073.23090610164,70023.05993394155,456311.13194758695,717386.302227811,448558.2125197658,533366.7631394827,533546.2352037234,670363.2008901042,558293.140967179,71438.76185310495,421490.81526259513,350053.0662702607,454639.39344922575,510593.538533838,593060.3437927169,176072.0899360767,208054.34269596843,50337.948179612125,147792.1013924315,368190.4977591535,437400.48989890615,458228.3975519251,14793.612664768365,112181.15073672961,332590.5508177451,332556.3925513398,97374.63062905178,119252.78205715123
HD44420,70025.29533978307,70002.99086844364,456301.23264908436,717501.6580405643,448525.5113097374,533686.7174944098,533566.7903555296,670444.0744218607,558361.3209596889,71380.36461021236,421487.6934346318,350112.6053436905,454517.7564211529,510728.3746263159,593131.6082006543,176067.0192149199,208065.2899547964,50386.586960359215,147799.91740799748,368324.63518503454,437434.7186141524,458078.0390079993,14874.393758779013,112215.50957503093,332695.70712859853,332701.52016835724,97345.24650165533,119228.05340934673
HD44447,70118.34416795278,70092.84981208574,456394.3674808361,717378.9330963984,448578.9642568643,533552.582422751,533414.8112976751,670410.4147401054,558480.9882890277,71295.46589466905,421447.67904065026,350137.5388727605,454421.1738637538,510739.87200545875,593129.3200853391,176136.0942569096,207993.52577083692,50259.838064511656,147743.58461628185,368125.1021318813,437354.2740416746,457965.3039805426,14765.891157001292,112202.2618984834,332622.4555906533,332623.9733096975,97471.30621828474,119268.6182427935
HD44594,70059.17817377891,70039.41787997047,456321.8080064667,717469.5178993242,448586.47697684076,533497.149704384,533482.4265857184,670423.7109286524,558424.5783013824,71380.17586071281,421466.1222565797,350084.3159461107,454490.3726473013,510702.8011527779,593090.4285620342,176073.1734756891,208035.5631952078,50395.97028449579,147810.74665883722,368267.64247175993,437451.28156406456,458167.68765521917,14829.7137652049,112223.42450391086,332684.1310291896,332686.93639546697,97400.14547166094,119229.55382369268
HD45184,70061.69452359495,70035.6248843157,456330.735307859,717440.7194167405,448575.6068520958,533519.3115591888,533467.6895398204,670406.6101334529,558398.7557490913,71384.44835121569,421459.55901326414,350076.64591577766,454510.53222359973,510683.05246000626,593098.3379652217,176076.73052934304,208021.956081345,50358.57093364372,147805.3841883829,368258.50985968974,437445.93633536954,458149.2723021027,14780.420312895994,112212.88387203238,332654.98001983284,332662.4585611684,97438.87472338139,119276.14397148055
HD45289,70007.54308127296,70011.61640123048,456317.7395443859,717436.2928589014,448592.20268332824,533614.6409886077,533524.370102543,670474.7391644974,558433.4287472737,71370.67055004282,421489.99758580315,350099.89046502416,454535.18726081017,510689.7166487963,593103.6287918289,176082.89600549577,207996.00733585554,50342.81386733697,147811.8122113873,368235.05900044617,437434.05005256814,458030.500149931,14802.881749918619,112232.54905007455,332652.9278916849,332642.31772306474,97422.25543709312,119275.11345001012
HD47186,70010.19247701697,69977.3306901119,456326.4411478938,717489.7444893131,448540.0476809304,533565.9197251191,533481.8857873285,670404.7715616538,558400.3797840525,71402.0553895177,421461.7677471236,350065.539305138,454583.7156526692,510734.97402014746,593089.62693462,176045.3379633868,208048.91001158193,50475.11180531317,147866.94279627886,368350.35086767987,437500.57606613217,458207.77945794485,14885.805624594776,112203.02780201558,332670.1698767089,332712.2402814128,97356.34758792646,119226.56922599039
HD4915,70002.7762264345,69986.63177939052,456332.63186640834,717405.683060997,448665.76307165937,533523.3367171171,533520.7994384377,670393.2516115193,558475.8288463155,71456.27007418136,421604.9225202579,350150.6269995645,454519.6669112218,510672.91922292043,593066.5647673985,176037.59222231904,208017.53527969384,50346.89815300249,147820.34140528893,368249.0151740169,437442.6448937437,458193.18068679306,14757.867732070117,112224.98074946855,332623.8638595416,332624.4332377744,97452.44794072199,119255.33405528594
HD55693,70053.34750117006,70043.36841253412,456327.62803836475,717504.6484589613,448508.54116091033,533566.2845034953,533368.3776500938,670410.9669530643,558387.8212099274,71308.10076482802,421358.60986322525,350047.15981825104,454548.9594670941,510696.52512834733,593096.5208482189,176057.58465187452,208046.7206796441,50384.47464033644,147809.7947025669,368333.1412409998,437477.455299291,458177.94561293354,14822.435690259797,112215.43466655076,332707.4394124134,332730.9724761266,97420.6739523014,119287.82831333613
HD59468,69998.50868259536,69967.69369003644,456323.4944861652,717450.9213298075,448592.9776852602,533566.2774442361,533537.7137688826,670448.0284191428,558428.6480914024,71428.26923923884,421517.1012463141,350090.19925676053,454535.15015480615,510699.080920994,593085.0963171932,176042.41072782045,208012.20144139347,50429.56851316076,147856.98707520784,368300.63880051643,437499.99405765464,458187.25229185406,14830.575480023192,112219.79963783149,332657.117062263,332658.7869813762,97398.63815793688,119243.74492260176
HD65907,70070.93707089711,70046.45784389401,nan,717380.0591309034,448605.4498352079,533505.3443204085,533492.4382007418,670495.1893602811,558519.2923955155,71300.08479883466,421522.92351928755,350215.314029373,454457.5865315737,510646.5986292837,593101.9002595732,176108.76700809321,208019.07546066807,50246.565080119166,147740.70541696114,368132.3405360761,437328.40916487295,457924.32686220604,14744.969328099887,112227.65300866155,332618.75197358883,332610.86599087453,97489.57671245809,119258.60931906017
HD6735,70099.91464251437,70058.8702787931,456385.42958916,717396.9944084618,448633.76332956704,533743.284922105,533559.9112499723,670565.2786944658,558365.1203621179,71239.52349804011,421383.1216164829,350119.86590326234,454452.19674452284,510592.14187051356,593094.280905973,176088.37127512455,207976.21968827344,50339.04390741655,147754.35040599498,368167.19594169647,437400.9861966752,458160.2157833071,14807.960442983573,112203.46602988841,332639.4758640023,332646.61857117905,97455.82444324964,119257.07964283729
HD67458,70073.56118423601,70049.99588210673,456390.11065044155,717424.9115384747,448559.4127395573,533508.9835493477,533451.0455480146,670316.5036816825,558409.4159213635,71436.07985826816,421541.81416279107,350105.81252219464,454464.88416940067,510631.64410540875,593114.4952938976,176073.57512265904,208036.65515096928,50269.001060064424,147766.83557571127,368203.75843226153,437368.8262551198,458117.3813946854,14776.608848759579,112224.00675965563,332633.1316676949,332643.0263005648,97427.15166913197,119278.85518471673
HD68168,70003.44147467411,70011.01650393986,456378.71534150286,717483.1197414673,448702.2761668898,533556.1135683939,533670.7001214618,670580.5872812463,558378.7312943321,71414.0864618185,421468.08641944174,350056.12806467165,454450.61264437594,510742.9068533369,593111.2936989542,176068.63460361247,208004.65568906962,50349.72493804168,147769.8413818998,368270.6114699697,437469.39164807595,458093.44759647956,14815.292524590539,112207.09888763288,332711.35378643573,332688.7866154079,97396.01829572444,119239.79695848798
HD68978,70081.4573738595,70066.84831268986,456344.59270383517,717445.1302563524,448541.87775821984,533500.1237777667,533446.2772123566,670370.0449086829,558354.1555944931,71351.21224478152,421431.57779819175,350080.179742599,454490.82122395345,510674.87269680947,593089.2930408218,176079.32178508205,208041.9350258496,50344.65453154551,147812.38889243643,368247.3569190501,437435.9665464798,458192.63475569256,14784.376758529013,112223.64101798972,332653.68419174757,332661.6967801916,97426.63175906587,119286.90204135652
HD69655,70078.41369875081,70073.15083821882,456363.74498643825,717404.240751283,448566.1685066394,533450.1262078558,533342.1636224278,670378.5991290997,558440.413302132,71366.30630910433,421447.5816279503,350088.3168306933,454466.50986811175,510653.88381938275,593102.9913208243,176104.65574502922,208000.8509219275,50293.56764297522,147784.44378740145,368170.956346919,437375.8463860089,458043.13606463035,14738.588646917886,112225.3229640576,332622.16802084964,332630.161134337,97497.41462689465,119254.27836138195
HD69830,69951.41598320521,69932.67282819714,456359.27775518293,717443.007638891,448619.9201407535,533560.8730973098,533536.0893106373,670424.9810935005,558468.8087792905,71478.85719870072,421580.9145257619,350103.16310940555,454526.04939096817,510684.85067732265,593029.8784920741,175999.31353413445,208002.26151801756,50459.63267625321,147901.40094003663,368338.7112559574,437537.590420714,458316.3884959898,14824.250765939662,112228.23014314365,332654.6923359581,332659.8352009859,97413.47779790415,119244.39291778688
HD70642,70081.95615745512,70027.77181803659,456330.0333248971,717492.5081693977,448681.298761365,533586.5167592121,533667.2141271385,670589.2811149979,nan,71395.48036027729,nan,nan,454505.45581473515,510753.61248625733,593061.5398500211,176033.79900837853,207949.6362618681,50412.441507519085,147834.93836331685,368295.4168380666,437507.4218588182,nan,14909.750852977804,112246.3165124183,332652.86969310767,332704.23385630926,97303.96114219335,119248.37796172524
HD70889,70079.27837630127,70057.73027014518,456322.79414463165,717430.3860339297,448391.27639134234,533522.9632453982,533310.3700069169,670204.9217690241,558372.6779243113,71344.74967490436,421404.52309096296,350061.4316564738,454504.64147314965,510587.67092374986,593112.9007440367,176096.39625981927,208072.2849967757,50329.48796765999,147817.79317267332,368216.98377379234,437433.28981307324,458257.43737870606,14745.583675209851,112235.41757437348,332659.26398832956,332635.3301508994,97449.17118670414,119289.75930554628
HD7134,70071.7502080739,70068.11666926916,456508.1834296297,717386.0792987596,448471.3951709238,532396.600356348,533307.1290562584,670112.7091118627,558539.0400687227,71531.06984215083,421733.413654967,350202.3731994891,453658.51963420253,510695.52314168797,593162.2546556843,176097.6547986757,208028.0023575249,nan,147816.373663698,368161.45685474237,437356.9295210501,458050.83183722437,14727.171605709296,112179.73274671004,332551.60657196597,332619.3866396244,97403.75003837343,nan
HD72769,69991.18547727434,69967.47752474245,456335.9723317343,717510.8154227783,448561.69573934906,533576.127323631,533536.9243163598,670452.4522943266,558383.6319904487,71400.9603996829,421456.9657290474,350049.26946717384,454614.86606746743,510761.91336558945,593080.2354826953,176052.7241850187,208026.4190721746,50498.369781212896,147872.85042768667,368371.19612321095,437553.60463368474,458211.3270322266,14909.14030473785,112218.71943159499,332694.3837466522,332711.06294151454,97328.9877811235,119232.91114681357
HD73256,69974.44367377926,69945.33442588586,456337.20924942545,717477.518480293,448503.7344822009,533530.3260766343,533528.0958933764,670474.4924791369,558326.4251315207,71382.48987324609,421399.85935063823,350014.94028631144,454581.58067141665,510735.0159570388,593038.1069693371,176018.45218295342,208048.96939486623,50514.151939344374,147910.40478174877,368364.12879553804,437540.39911745023,nan,14906.129213799612,112257.43707683524,332694.1593841635,332726.53796839295,97370.27404517082,119210.29836778971
HD73524,70093.58088692989,70085.85487749371,456360.22346577107,717457.9493766207,448531.0082330133,533455.8595225733,533429.677199976,670397.3464306821,558335.5415970247,71330.02406106234,421372.56308605167,350043.34428076475,454482.02940898447,510666.1097334509,593109.7020486987,176101.98693843832,208036.4888111986,50309.559115523014,147781.55743232032,368252.6496622003,437418.1579026904,458122.25031137967,14753.589005492964,112215.69978226488,332674.20292469667,332691.93340729794,97475.01932331752,119310.5364855661
HD7449,70067.88848708669,70055.12713924966,456349.3893384711,717395.9735459369,448715.23623532837,533511.4983941084,533422.6178967865,670687.4888821802,558646.0662754532,71173.85601273326,421374.3961116057,350216.1149350963,454488.1352554477,510557.7172619494,593111.560310453,176129.1023812426,208084.53059739666,50296.42837807349,147790.56771573657,368215.41530969745,437368.5932011727,458099.39763901825,14716.802323944208,112273.71849167663,332660.37117932946,332612.4152043842,97473.69161708392,119244.02971804718
HD76151,70054.11185147332,70021.42238953096,456326.05361184373,717447.6747232304,448632.41952562804,533573.7506038322,533528.2936181807,670462.9577620463,558476.2453269149,71409.35194084662,421535.6501126902,350117.8817688933,454554.8125134128,510715.7034424752,593084.9432620022,176051.82071428766,207999.89950486753,50393.21359523684,147821.15101155918,368274.38079787424,437459.619472064,458158.17190969165,14827.008764417033,112210.74028226128,332658.0225426418,332668.18145738926,97394.74476817183,119265.10764168465
HD78429,70040.48251446083,70020.25347352952,456301.23901732377,717438.7497872964,448595.0179776874,533562.6237751847,533535.1412758122,670474.7811937748,558369.9472287674,71375.24518438675,421440.28906189813,350061.03889899596,454548.66161848116,510683.194200342,593106.7935379402,176085.44199996558,208007.20637667054,50381.19182966179,147816.42623304398,368261.22956138774,437457.0414876277,458097.80116578,14816.743845031839,112215.21573723786,332656.73137337336,332662.33352180105,97409.57053773128,119262.56704480208
HD78558,70048.80611110422,70011.3059278839,456363.72413977026,717370.6843891289,448664.19518995006,533429.8732596319,533674.7238436969,670558.0980843945,558433.9716525913,71318.25883399259,421510.91619848186,350200.85019789904,454569.1667984624,510606.6594692076,593132.583665871,176101.04310100057,207991.54474014192,50238.805853137324,147724.57609395482,368151.2525810679,437357.5674232952,457844.40689375915,14746.358416579713,112195.39934646428,332598.3219427144,332625.4244885233,97504.03414252376,119290.00265907284
HD78660,70108.08004581521,69974.1219238189,456337.8229122355,717441.1321867572,448664.4942721873,533606.1767271832,533484.8470058979,670434.2064839717,558538.2864626595,71481.26443753218,421588.88043613586,350107.64534681046,454571.8180181494,510685.5967458558,593113.2502175339,176068.76474255597,208019.69765746614,50369.86692827001,147852.88513506364,368331.44129584986,437496.4648163454,458270.6247855895,14792.313902575072,112189.42408408086,332651.0076444543,332679.3737473187,97406.96611804984,119324.2852211547
HD82943,70096.62649119167,70069.31981543664,456322.2132887236,717480.1517485618,448535.8472599806,533468.6040242375,533418.5267280936,670377.0278382705,558384.3548315075,71348.85298851591,421414.660446994,350071.66190878727,454534.7434767299,510707.7700961926,593118.4188987487,176093.42819589732,208027.4035868393,50360.23297983607,147784.37780935937,368273.9581189604,437451.3215586041,458104.3523390427,14800.45228221738,112200.37500270433,332678.82139397034,332688.2249140162,97420.89300768358,119286.13424118535
