star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD136894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD138573,35.795032069132375,nan,38.676204449862865,27.47079538004567,nan,111.8063869169183,nan,nan,79.18531563113558,63.46786038429423,64.70628380852457,41.89642476395577,85.26702094732565,64.12913826639937,28.83542135107807,25.50168305172733,34.615167375755405,35.929682077572764,33.99698061369087,45.060777666914824,39.26268426521561,54.90793124927925,43.44689867197886,31.345878260796283,31.359213278771705,38.15942361245439,39.19973349391833,32.2787532871129
HD1388,10.867423949642626,6.965128741494765,10.978820600540923,6.95086258278629,39.47372820712293,44.247105882187064,46.25774238065118,42.56459299071586,24.37666278522885,18.195925200405703,19.437792809188593,12.472943272256304,29.630338957483584,17.32817708581761,7.283207656904906,6.381277297283833,8.328145996940435,9.685050401792232,9.292185173748171,8.892576504441845,8.876675523456363,15.793032000070925,11.960151576035402,10.549754326476135,10.377807799592148,9.85167308019763,11.217804709555205,9.567696117403042
HD140538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD140901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD141937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD143114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD144585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1461,14.006903221421247,10.324424441085466,10.937506091739222,8.854513572271722,29.190020666355043,33.25532890656371,32.31919244452313,30.71672670362865,21.05679940497886,17.29030184549219,18.816035115918222,14.154461103943792,21.657347093018846,16.50172744953581,9.040106774657318,7.910439241593071,11.461550952037769,11.916977322191162,11.530576410759108,13.24051604467301,12.059312660782114,16.0507992689911,13.88148500325817,11.021827356214509,11.18431411501377,11.825744338933333,13.416935672463282,10.990770198911925
HD146233,4.685319959954569,3.3035503934602373,4.154258502450673,3.041428819562332,12.052517097495944,14.885713914573659,13.758558490757306,13.21136711102043,9.03726751687566,7.3946027633340785,7.786665265325796,5.684716600347697,9.921910201244295,6.921607534391761,3.2177771033961684,2.897691722131029,3.9537981531130155,4.428532059680064,4.299952727817396,4.408419849780844,4.304999974472147,6.694748965441437,5.195779830451249,4.15328113616942,4.143607610266232,4.323429716886196,4.60091631219087,3.9625478505628062
HD147512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD150433,17.25170782604816,15.56492658684062,16.234821875257293,11.516632148422488,35.53559039253,54.82392437340314,51.48851601889709,48.314134381240564,51.57637648187011,38.38264077615692,44.73574178007394,26.586176368819878,42.8427191795429,27.274079511844107,13.563386834982154,11.907567090113343,15.11920733683529,15.201659429818983,13.255430808745306,16.388635807769052,13.25372531471832,26.5321346281695,24.43187578880188,14.512411686612051,15.092937156936257,18.441528771133722,19.339431271584537,14.980786661902435
HD152391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD154417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD157338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD157347,15.695948417847458,12.005294934342892,13.792775188910662,10.39625292555376,33.83785697507372,42.94550482186836,39.613756234527784,36.390763881633525,33.17896827470779,22.61219615961037,28.043889155172465,20.660956611407514,30.406422073029965,22.139943140516554,11.178881697272471,9.556901006593911,12.841052393234822,15.081666707360144,14.123309398379433,16.212468552484587,14.840617270079896,20.687156906776092,21.25999658372433,14.811202931674103,15.511407209239552,17.277446183713483,15.885345898486257,12.683772575974013
HD1581,2.340450857978522,1.6974954407559426,nan,1.5884541469338793,8.923256625660327,13.241410195296544,11.474729942306807,10.277014248416707,7.22122784890638,5.249516180987879,5.630491812380348,3.4645884608973696,9.303053086079041,4.8930369013533745,1.8953958017063033,1.6200766291889195,1.996660131158007,2.2836340072789936,2.140501845797125,2.040732468558522,1.9453112030011512,3.802485881077564,3.2361583627127226,2.5972816383415216,2.475495200438117,2.645957548792658,2.810421257168885,2.3639354597842943
HD161612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD168443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD168871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD171665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD172051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD177409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD177565,3.992096691327607,2.5150794331684247,2.7688616838194466,2.169312621955991,6.087714870443598,7.736414234318268,6.616270553455345,6.4675302474244205,5.327977563535083,4.398574384373037,4.9858507225941775,3.847558861110723,5.72378518594975,4.341993737044277,2.3605234656371423,2.0816115506098463,2.874118200796357,3.752106544998507,3.1631005685064544,3.609670848855523,3.5649575869731702,4.752463075611629,3.675794908110394,2.7127274209994554,2.885402112753201,2.970246648141594,3.296773579785819,3.2617173511732163
HD1835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD183658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD184768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD189567,19.481646949945667,13.001639794549043,19.388161417595228,13.418276205793772,43.963215061653244,58.39913548276618,54.07424686478352,52.17178408489139,40.971716865417676,35.058945931552934,37.83607767036718,24.94810975299229,48.87571187505865,37.50700598963814,12.934756849712825,11.084947710193697,15.206156435000903,16.003097159880234,13.828022025134509,19.023459796959663,14.628510396361786,24.742290990691668,23.051931089658066,15.35856136111636,15.472540263927222,20.953841825115603,19.376590942529866,15.50553834091426
HD189625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD190248,0.8396172811452415,0.6261373888994961,0.652963961648629,0.529445433578576,1.3252869614564187,1.3169657374879569,1.4011891141794584,1.3876095494514715,1.0596777816739131,0.8480150745380391,1.0176410304133214,0.8257951970121725,0.9220412103275829,0.8823637411163221,0.5208363900739327,0.4661075880202119,0.6797180212789103,0.7654694052245168,0.6739915896841953,0.8282179399031551,0.7555286177933174,1.02115843087305,0.8168624732443953,0.566444714876786,0.6131564358926858,0.676149225514539,0.7468267793535206,0.6463744495882723
HD19467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD196761,12.466772216941965,10.149446053815819,10.208417652291116,8.064068438354049,26.647436370783566,33.25299671210877,30.008486639106728,28.775778701685795,25.137803298259307,21.72872875438556,23.817926397973647,16.66503317478158,28.816478953670348,23.45910438899783,10.123803405956526,7.767965596687676,11.25070145414619,14.21815685684812,12.791114872658246,14.99460979444525,13.742537749016957,23.62796578585773,15.456330822405839,9.42051610821754,10.12913547730983,12.182605599256597,13.35320829020326,12.405522678057013
HD197818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD199960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD203432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD20407,13.286332549059102,10.476134248731555,21.10162503876985,9.756911504644757,64.59185980580814,94.50790513366302,93.4315126810042,79.766728271732,58.46272577290464,38.280243625619555,40.51753877554194,24.4746251433388,63.11539025285744,32.75945172137495,13.908145915390998,11.7976502832187,12.41547988350744,15.461899092928377,14.667384217875394,12.778910586612072,11.449146171195128,28.029827520169547,22.722358694808868,19.698643602534844,16.953847829488826,17.804928917797888,19.55044401816863,15.567710668803677
HD204385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD205536,18.630364587032798,14.028708636663762,13.142864909779133,11.41906505866886,31.65640928499557,38.97280323805021,32.10567295229827,30.72827874218498,27.183102315411066,23.28211467953307,25.644615122336063,19.262309424355152,26.536640889312714,22.545310855911218,14.318799319971586,12.920941242444714,14.81121968689076,17.575106822429287,15.674949129996724,19.448494782809153,17.585165875939783,26.170070614477073,18.121647699637354,14.508548167939175,16.086113959740278,15.070547293790973,18.356185450600197,14.636658939341363
HD20619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD2071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD207129,9.292720620596498,6.596330883059867,10.75702323045523,6.1119865973758785,32.25317153452932,34.43307888892409,37.70530718280535,33.41400070829917,22.25678221894335,16.95634536115208,19.470200456929557,12.380198659289448,25.7349290907967,16.08174112670239,6.6504868876915575,5.802161069927331,8.24986803976315,9.359219731476013,9.697095954609711,8.793011788027073,8.871466996649907,16.433591493956822,11.555561191636276,9.553986553777246,8.653699520557826,9.760883131624318,11.006596965088795,8.284235088083825
HD20766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD20782,17.887827982894027,15.18193951634516,18.14916527039234,12.982975463745715,45.55549414444338,68.43623474984773,53.13699532176652,50.170035853845974,34.21778385628641,27.554215272636366,29.419217216089447,21.185087417212948,45.076128739379136,27.026916642105686,12.17111609464403,10.908158052879415,14.348610545644885,15.642138613009816,15.093331689118099,16.480264430598943,15.585053032512796,25.017345002356524,19.225758090064055,15.71604631317428,15.408780508475466,16.044692956141077,17.395329208258154,14.808734699288483
HD20807,6.110379846028715,4.211800354143419,7.055789877417125,3.944620751107875,21.164679053884466,31.753195950252685,26.752989686953004,23.600508134759238,18.235072211291143,12.701796503464138,13.771154686650739,9.006571415798756,22.21568581301289,11.566350999943577,4.564247802111207,3.9798299822127694,5.1515962905131065,6.185303536180245,5.479906779555022,5.562987330010898,5.409015917182267,9.929404555523009,8.10312042486898,6.0303857208099005,5.8732907758255255,6.552418508298202,7.069613323229221,6.256050567201986
HD208704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD210918,4.368415299097141,3.199748864752399,4.208875983365863,2.923165320006686,10.31352638930654,13.63802847131133,12.392144507930091,11.496605933815074,9.30152824963187,7.32089866885203,8.007495679235358,5.670845258078957,10.170986175272771,7.174108668579862,3.246411960850241,2.773906469438925,3.784513717574588,4.01049330649993,3.6914041475842416,4.228568010144891,3.8178932922562874,6.058915343637851,5.6066084678382815,3.737157729294291,3.995491681697693,4.4295119143641175,4.940187043559442,3.6891580028819533
HD211415,9.904472868285932,7.464668648076877,12.280811035909238,6.935049173950976,36.81648052809706,48.80341676335554,49.04426386755019,42.795223573870004,31.153436826417735,22.117989649621016,23.59677668915179,15.163230731659596,30.915027186982435,21.636136950812222,8.181411959498327,6.768672721408695,9.551979999521732,10.344592025472288,9.789634182840162,10.233590351212989,9.430018936972807,17.2584222442852,14.155310955190233,10.45046230770134,9.935202946497757,11.68548989470585,12.249999083553758,9.698271681881952
HD212708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD213575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD217014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD220507,16.599744726397414,10.90069426270224,12.164892706803633,9.490264250219337,30.428571019850803,45.43332793885818,39.28585595336708,34.591122806978795,43.76323837877716,22.029326581899593,34.987599123860086,24.941852994109436,27.483869472385667,22.3686124635827,12.827501024167159,9.341648300139834,12.149963469462183,13.078732187696756,11.995668441282234,15.063029957130377,13.025994468806969,22.00066891272418,18.346045849113548,11.937823504382516,12.534272461253606,15.599500967421088,14.88778771037993,12.42114783272198
HD222582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD222669,54.974880515407214,39.42013780681353,53.7601224879696,35.53332792993108,165.54942651691954,333.68422600378796,187.2619471019919,182.58302571546798,109.59829565367227,95.08224424179971,101.39679904797678,60.04635345029477,104.8899873313345,90.60679790562291,39.08647611573616,38.23584749710656,42.78165070311929,55.639851370899244,55.640989585879765,49.799249724211066,51.401906667432186,88.96396081733737,63.88162555748496,76.25398754594649,73.68478950824917,50.89249114575879,62.06676287784053,50.08940211864115
HD28821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD30495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD31527,66.52443711261066,43.48009806308367,84.21667074184936,39.74747533602229,138.90194774001102,nan,219.60558677085626,200.28024109271036,188.96615146371977,164.1820738970736,166.11371897044384,87.13576269625845,149.16769537906683,138.57607181961646,49.53454991313361,nan,56.16924951483335,60.94153331706839,57.66225154147996,nan,52.55443642844736,124.7269701785697,77.575145487594,58.5326599610896,57.15533079135049,63.67905327458434,72.85392822337798,55.64508500585509
HD32724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD37962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD38277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD38858,7.9279906243226455,5.6364188637446455,7.644604746077787,5.069688209514202,19.6409949954814,29.102320734227302,25.06369962821562,22.409030667556173,20.213164068433993,14.148414576171913,16.38963085690065,11.027667402127193,19.40476639405209,13.242792921167982,5.408737795601429,4.775942302812855,6.028389459035427,7.319737450236854,6.828013317459913,7.299598510515219,6.904463456673623,11.449105025241103,9.686616970222612,6.800032145156018,6.662868179917686,7.414754031166243,8.538347781360699,6.793200524866588
HD38973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD39091,12.720721213603264,8.889321508878155,13.340231495717168,8.360668540036379,46.63350262822795,54.228935474596476,51.25907247939812,48.160124244250106,27.928155887938058,24.66208219477521,21.69362650477725,17.54108665543989,34.447559683822114,21.244232228779815,9.817997764766275,8.104028969680382,11.140894619174102,11.111070120969094,13.15830747151131,10.751779536392611,10.702196546151367,17.532732934101258,16.919957734201716,14.300239980725628,11.860289682832564,12.601485696320312,15.30010908297142,11.079036024470323
HD43587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD43834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD4391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD45184,13.486677492959085,10.080894672252043,12.686416007101313,9.065165796199977,39.035114425643755,51.854910897461004,48.640649164539504,42.399713652009275,30.739154804498938,22.62761504937797,23.146795331145732,17.2852860745089,34.06804580921979,20.74549608205864,9.318825110935506,8.192187188888173,11.288447334058098,12.665026846283107,11.623763943219894,13.022584065960304,12.373593213103959,18.077442288911147,15.659740167280344,11.621138741065874,11.85515174770339,12.758538067726303,15.441544055914163,11.651879847304182
HD45289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
